name,sgnum
1503658_0100,2
1503662_0100,29
1503664_0100,4
1503666_0100,4
1503669_0100,19
1503678_0100,19
1503688_0100,19
1503689_0100,19
1503694_0100,1
1503696_0100,19
1503698_0100,14
1503699_0100,19
1503702_0100,19
1503703_0100,19
1503712_0100,19
1503716_0100,14
1503719_0100,92
1503720_0100,2
1503722_0100,19
1503730_0100,4
1503731_0100,19
1503739_0100,19
1503740_0100,19
1503742_0100,4
1503750_0100,4
1503751_0100,14
1503754_0100,4
1503757_0100,14
1503765_0100,19
1503767_0100,14
1503769_0100,14
1503772_0100,14
1503776_0100,14
1503788_0100,113
1503791_0100,2
1503794_0100,4
1503797_0100,2
1503799_0100,1
1503804_0100,4
1503808_0100,61
1503809_0100,14
1503828_0100,2
1503832_0100,14
1503836_0100,144
1503841_0100,4
1503847_0100,92
1503849_0100,92
1503850_0100,33
1503855_0100,33
1503857_0100,19
1503860_0100,2
1503866_0100,14
1503876_0100,4
1503885_0100,14
1503886_0100,14
1503889_0100,13
1503895_0100,19
1503896_0100,19
1503897_0100,29
1503898_0100,4
1503899_0100,14
1503900_0100,14
1503902_0100,2
1503903_0100,2
1503904_0100,19
1503924_0100,19
1503929_0100,43
1503934_0100,19
1503943_0100,61
1503945_0100,15
1503948_0100,14
1503949_0100,2
1503951_0100,14
1503953_0100,2
1503963_0100,19
1503965_0100,19
1503968_0100,7
1503969_0100,2
1503972_0100,19
1503975_0100,2
1503979_0100,14
1503980_0100,14
1503984_0100,14
1503988_0100,14
1503989_0100,61
1503993_0100,14
1503997_0100,19
1504001_0100,14
1504005_0100,19
1504010_0100,2
1504011_0100,19
1504013_0100,2
1504017_0100,4
1504018_0100,14
1504027_0100,19
1504032_0100,19
1504041_0100,19
1504048_0100,19
1504050_0100,4
1504057_0100,14
1504062_0100,14
1504063_0100,14
1504066_0100,19
1504068_0100,14
1504069_0100,96
1504070_0100,19
1504074_0100,19
1504088_0100,33
1504092_0100,14
1504095_0100,14
1504106_0100,14
1504107_0100,61
1504108_0100,19
1504109_0100,14
1504111_0100,2
1504117_0100,15
1504119_0100,14
1504120_0100,4
1504125_0100,7
1504129_0100,2
1504137_0100,19
1504144_0100,61
1504152_0100,2
1504164_0100,14
1504169_0100,14
1504172_0100,33
1504173_0100,2
1504182_0100,19
1504186_0100,19
1504189_0100,19
1504190_0100,19
1504206_0100,14
1504214_0100,19
1504215_0100,5
1504216_0100,14
1504228_0100,19
1504232_0100,19
1504241_0100,4
1504244_0100,19
1504245_0100,19
1504249_0100,19
1504255_0100,2
1504256_0100,14
1504262_0100,15
1504264_0100,5
1504269_0100,14
1504270_0100,19
1504276_0100,2
1504277_0100,19
1504280_0100,33
1504281_0100,14
1504286_0100,19
1504292_0100,18
1504293_0100,2
1504306_0100,19
1504309_0100,14
1504315_0100,19
1504316_0100,61
1504320_0100,61
1504324_0100,2
1504330_0100,14
1504332_0100,14
1504333_0100,14
1504339_0100,14
1504357_0100,14
1504360_0100,19
1504376_0100,2
1504389_0100,19
1504391_0100,45
1504394_0100,62
1504395_0100,173
1504396_0100,173
1504398_0100,2
1504406_0100,43
1504407_0100,61
1504411_0100,19
1504424_0100,18
1504429_0100,2
1504433_0100,2
1504437_0100,15
1504438_0100,2
1504447_0100,19
1504448_0100,19
1504459_0100,19
1504468_0100,4
1504471_0100,5
1504477_0100,15
1504484_0100,14
1504488_0100,114
1504489_0100,2
1504491_0100,2
1504493_0100,19
1504509_0100,14
1504512_0100,19
1504514_0100,2
1504518_0100,19
1504522_0100,14
1504526_0100,11
1504531_0100,19
1504540_0100,19
1504542_0100,19
1504546_0100,2
1504554_0100,2
1504557_0100,61
1504558_0100,19
1504570_0100,19
1504576_0100,2
1504582_0100,4
1504583_0100,4
1504584_0100,19
1504588_0100,19
1504591_0100,2
1504594_0100,14
1504595_0100,14
1504599_0100,2
1504607_0100,61
1504611_0100,4
1504613_0100,4
1504617_0100,2
1504622_0100,2
1504627_0100,14
1504630_0100,2
1504632_0100,61
1504635_0100,19
1504638_0100,4
1504647_0100,2
1504651_0100,14
1504653_0100,14
1504656_0100,19
1504657_0100,19
1504658_0100,14
1504661_0100,14
1504672_0100,19
1504679_0100,14
1504685_0100,14
1504701_0100,14
1504703_0100,19
1504704_0100,14
1504710_0100,60
1504716_0100,2
1504724_0100,14
1504725_0100,14
1504729_0100,4
1504731_0100,4
1504732_0100,2
1504734_0100,2
1504735_0100,14
1504742_0100,18
1504750_0100,4
1504762_0100,14
1504763_0100,15
1504765_0100,2
1504775_0100,18
1504777_0100,2
1504778_0100,114
1504793_0100,4
1504794_0100,2
1504796_0100,4
1504799_0100,4
1504802_0100,36
1504805_0100,36
1504810_0100,2
1504815_0100,2
1504825_0100,14
1504830_0100,14
1504831_0100,14
1504834_0100,2
1504837_0100,2
1504840_0100,2
1504843_0100,2
1504845_0100,2
1504847_0100,19
1504849_0100,19
1504850_0100,4
1504853_0100,2
1504865_0100,14
1504866_0100,33
1504868_0100,33
1504871_0100,4
1504872_0100,4
1504875_0100,5
1504879_0100,2
1504880_0100,14
1504886_0100,2
1504891_0100,2
1504893_0100,4
1504899_0100,4
1504902_0100,19
1504903_0100,4
1504904_0100,1
1504910_0100,19
1504911_0100,19
1504912_0100,19
1504915_0100,2
1504922_0100,62
1504930_0100,19
1504931_0100,14
1504936_0100,19
1504938_0100,4
1504943_0100,19
1504957_0100,14
1504960_0100,61
1504961_0100,14
1504968_0100,14
1504974_0100,14
1504983_0100,4
1504984_0100,61
1504994_0100,4
1504995_0100,19
1505001_0100,19
1505002_0100,33
1505004_0100,14
1505006_0100,2
1505007_0100,14
1505012_0100,14
1505013_0100,14
1505017_0100,2
1505022_0100,2
1505031_0100,19
1505032_0100,1
1505033_0100,19
1505037_0100,14
1505040_0100,7
1505044_0100,14
1505067_0100,2
1505068_0100,2
1505073_0100,14
1505086_0100,14
1505101_0100,2
1505102_0100,14
1505103_0100,15
1505114_0100,2
1505118_0100,14
1505123_0100,14
1505124_0100,2
1505125_0100,14
1505126_0100,2
1505129_0100,2
1505134_0100,19
1505162_0100,2
1505164_0100,14
1505169_0100,2
1505174_0100,11
1505179_0100,14
1505181_0100,14
1505185_0100,14
1505187_0100,62
1505189_0100,14
1505191_0100,14
1505192_0100,14
1505195_0100,15
1505196_0100,2
1505201_0100,15
1505205_0100,14
1505207_0100,14
1505208_0100,14
1505210_0100,14
1505211_0100,2
1505213_0100,2
1505217_0100,15
1505225_0100,4
1505231_0100,19
1505234_0100,14
1505235_0100,14
1505246_0100,19
1505247_0100,19
1505251_0100,19
1505252_0100,14
1505253_0100,33
1505255_0100,2
1505257_0100,14
1505258_0100,19
1505264_0100,2
1505267_0100,19
1505274_0100,33
1505283_0100,5
1505286_0100,14
1505287_0100,2
1505292_0100,19
1505294_0100,4
1505296_0100,15
1505299_0100,15
1505303_0100,19
1505304_0100,96
1505306_0100,18
1505308_0100,19
1505310_0100,14
1505311_0100,4
1505312_0100,19
1505321_0100,4
1505322_0100,19
1505326_0100,5
1505336_0100,5
1505350_0100,2
1505354_0100,14
1505356_0100,19
1505357_0100,19
1505360_0100,14
1505370_0100,14
1505373_0100,4
1505376_0100,2
1505384_0100,2
1505399_0100,2
1505407_0100,4
1505408_0100,19
1505413_0100,4
1505417_0100,154
1505420_0100,19
1505421_0100,2
1505427_0100,2
1505428_0100,14
1505433_0100,19
1505435_0100,4
1505443_0100,2
1505449_0100,14
1505453_0100,14
1505454_0100,14
1505458_0100,2
1505461_0100,2
1505468_0100,18
1505470_0100,19
1505477_0100,14
1505482_0100,173
1505485_0100,14
1505492_0100,14
1505496_0100,2
1505508_0100,4
1505513_0100,2
1505531_0100,4
1505532_0100,14
1505543_0100,2
1505549_0100,4
1505554_0100,14
1505564_0100,2
1505566_0100,4
1505567_0100,14
1505568_0100,2
1505574_0100,14
1505577_0100,14
1505578_0100,19
1505579_0100,154
1505580_0100,5
1505581_0100,19
1505584_0100,19
1505588_0100,4
1505599_0100,61
1505607_0100,14
1505621_0100,5
1505622_0100,14
1505623_0100,19
1505625_0100,14
1505629_0100,2
1505642_0100,19
1505648_0100,4
1505650_0100,19
1505651_0100,14
1505652_0100,9
1505655_0100,19
1505656_0100,19
1505657_0100,2
1505658_0100,19
1505664_0100,4
1505666_0100,14
1505668_0100,2
1505677_0100,19
1505679_0100,7
1505686_0100,2
1505701_0100,15
1505702_0100,12
1505709_0100,14
1505713_0100,14
1505717_0100,14
1505718_0100,14
1505731_0100,14
1505748_0100,14
1505751_0100,2
1505752_0100,14
1505757_0100,14
1505763_0100,4
1505777_0100,14
1505796_0100,19
1505799_0100,19
1505808_0100,61
1505810_0100,43
1505814_0100,2
1505815_0100,19
1505819_0100,33
1505821_0100,15
1505838_0100,15
1505852_0100,19
1505853_0100,2
1505869_0100,19
1505876_0100,14
1505877_0100,4
1505879_0100,2
1505882_0100,33
1505883_0100,14
1505884_0100,2
1505885_0100,19
1505887_0100,14
1505893_0100,19
1505901_0100,14
1505902_0100,14
1505903_0100,4
1505906_0100,5
1505910_0100,14
1505913_0100,2
1505918_0100,15
1505919_0100,14
1505920_0100,19
1505922_0100,19
1505928_0100,14
1505929_0100,33
1505933_0100,4
1505939_0100,14
1505945_0100,19
1505947_0100,19
1505950_0100,19
1505954_0100,61
1505955_0100,1
1505958_0100,19
1505961_0100,4
1505971_0100,2
1505988_0100,2
1505989_0100,61
1505990_0100,14
1505993_0100,4
1505996_0100,2
1506004_0100,2
1506005_0100,19
1506007_0100,61
1506011_0100,2
1506014_0100,15
1506040_0100,61
1506041_0100,15
1506049_0100,61
1506050_0100,61
1506052_0100,4
1506053_0100,19
1506054_0100,5
1506056_0100,18
1506058_0100,4
1506062_0100,14
1506064_0100,5
1506068_0100,2
1506070_0100,14
1506071_0100,14
1506077_0100,11
1506082_0100,14
1506087_0100,2
1506089_0100,14
1506096_0100,145
1506099_0100,14
1506100_0100,14
1506104_0100,61
1506107_0100,1
1506109_0100,2
1506111_0100,2
1506112_0100,2
1506115_0100,19
1506118_0100,14
1506121_0100,4
1506125_0100,14
1506126_0100,14
1506130_0100,37
1506132_0100,2
1506135_0100,19
1506140_0100,15
1506147_0100,33
1506148_0100,14
1506158_0100,14
1506160_0100,14
1506164_0100,14
1506165_0100,19
1506166_0100,14
1506168_0100,19
1506172_0100,2
1506174_0100,14
1506175_0100,14
1506177_0100,14
1506178_0100,14
1506179_0100,2
1506180_0100,14
1506182_0100,19
1506184_0100,14
1506188_0100,15
1506189_0100,14
1506197_0100,14
1506198_0100,2
1506199_0100,2
1506201_0100,2
1506202_0100,2
1506206_0100,4
1506209_0100,19
1506210_0100,4
1506212_0100,33
1506219_0100,14
1506220_0100,14
1506229_0100,19
1506231_0100,4
1506241_0100,4
1506243_0100,33
1506246_0100,14
1506249_0100,14
1506252_0100,14
1506254_0100,19
1506255_0100,19
1506261_0100,61
1506266_0100,2
1506283_0100,19
1506285_0100,4
1506288_0100,33
1506289_0100,2
1506292_0100,19
1506298_0100,14
1506307_0100,33
1506310_0100,14
1506322_0100,19
1506335_0100,29
1506339_0100,2
1506347_0100,19
1506352_0100,1
1506353_0100,2
1506355_0100,14
1506357_0100,2
1506358_0100,2
1506359_0100,144
1506365_0100,2
1506366_0100,19
1506372_0100,14
1506388_0100,19
1506390_0100,14
1506393_0100,14
1506398_0100,2
1506401_0100,19
1506403_0100,61
1506404_0100,33
1506405_0100,2
1506407_0100,61
1506408_0100,43
1506413_0100,4
1506419_0100,14
1506421_0100,15
1506423_0100,14
1506425_0100,19
1506427_0100,14
1506428_0100,2
1506434_0100,2
1506438_0100,2
1506443_0100,14
1506444_0100,19
1506452_0100,2
1506456_0100,19
1506460_0100,2
1506461_0100,19
1506462_0100,2
1506464_0100,2
1506467_0100,2
1506475_0100,14
1506476_0100,61
1506478_0100,14
1506479_0100,14
1506484_0100,19
1506486_0100,14
1506492_0100,19
1506496_0100,29
1506499_0100,2
1506500_0100,19
1506503_0100,18
1506506_0100,2
1506511_0100,4
1506514_0100,61
1506516_0100,15
1506541_0100,19
1506553_0100,4
1506555_0100,33
1506558_0100,4
1506563_0100,4
1506565_0100,61
1506578_0100,2
1506580_0100,2
1506581_0100,2
1506587_0100,61
1506589_0100,18
1506591_0100,2
1506594_0100,2
1506599_0100,2
1506600_0100,14
1506601_0100,19
1506602_0100,19
1506606_0100,19
1506608_0100,14
1506620_0100,5
1506623_0100,19
1506625_0100,19
1506626_0100,2
1506630_0100,14
1506631_0100,14
1506632_0100,2
1506634_0100,19
1506635_0100,2
1506636_0100,19
1506642_0100,2
1506644_0100,14
1506649_0100,2
1506650_0100,14
1506651_0100,4
1506652_0100,14
1506653_0100,15
1506659_0100,14
1506660_0100,2
1506661_0100,19
1506666_0100,29
1506669_0100,14
1506672_0100,4
1506673_0100,14
1506679_0100,18
1506684_0100,4
1506685_0100,56
1506687_0100,2
1506689_0100,14
1506691_0100,19
1506692_0100,61
1506698_0100,61
1506701_0100,19
1506702_0100,4
1506703_0100,78
1506704_0100,14
1506705_0100,4
1506709_0100,14
1506712_0100,2
1506713_0100,2
1506721_0100,14
1506723_0100,14
1506728_0100,56
1506732_0100,92
1506733_0100,19
1506741_0100,29
1506745_0100,19
1506746_0100,19
1506753_0100,2
1506754_0100,2
1506760_0100,2
1506761_0100,19
1506762_0100,14
1506763_0100,15
1506768_0100,19
1506770_0100,62
1506776_0100,14
1506779_0100,19
1506785_0100,4
1506786_0100,19
1506793_0100,19
1506794_0100,14
1506796_0100,2
1506801_0100,19
1506802_0100,61
1506804_0100,19
1506812_0100,2
1506814_0100,62
1506816_0100,14
1506817_0100,4
1506820_0100,14
1506821_0100,4
1506827_0100,14
1506839_0100,14
1506845_0100,14
1506847_0100,4
1506852_0100,14
1506858_0100,61
1506867_0100,13
1506869_0100,19
1506870_0100,19
1506871_0100,14
1506875_0100,14
1506876_0100,2
1506878_0100,19
1506888_0100,14
1506892_0100,2
1506906_0100,14
1506907_0100,19
1506910_0100,33
1506911_0100,19
1506912_0100,19
