name,sgnum
2020585_macro,2
4502511_macro,14
2016225_macro,14
4336201_macro,14
4337176_macro,2
4120801_macro,29
2221486,2
4122894,14
2018841_macro,2
2239119_macro,2
7106644_macro,2
2015053_macro,14
2013883_macro,14
7118854,2
7012481_macro,14
7039175,14
2200165,19
4304201_macro,13
1519839_macro,33
4323995_macro,2
4110955_macro,14
2238244,2
4125015_macro,4
4024333_macro,19
7013871,14
4083398_macro,14
2236790_macro,2
7055920,2
7226726,14
7220985,14
2217560_macro,2
7150128,1
4323151,14
7150107,61
7017742,2
4029703,14
7050785_macro,2
4070873,2
7051029,4
8102863,15
4506979_macro,3
7011928,2
2200244,14
2218253_macro,2
2203380_macro,14
4001257_macro,5
7054455,2
2232598_macro,60
7004754,2
4300636,2
2223239,14
7008552,2
7010548,14
2019201_macro,61
4065355,2
4072774_macro,15
2215414,2
4065223_macro,14
2240962,14
1528729_macro,14
7153248,14
1513041_macro,14
7213471,19
7001361,4
1544825_macro,2
4031717_macro,4
2224624,14
4117932,2
4501686_macro,14
2231522,14
8102308,14
2233799_macro,15
2237823_macro,14
7209510_macro,29
7037894,15
4319107_macro,14
4020396,14
1520069_macro,19
4335786_macro,62
7027441,14
4108812_macro,60
4062597_macro,4
2236327,14
4082063_macro,14
2228964_macro,14
1506413_macro,4
4321665_macro,58
4064277_macro,14
2006396_macro,2
4111286_macro,14
7039572,14
2231533_macro,14
4066678_macro,2
7103895,14
2226066,2
7030747_macro,15
4300564,14
2105462_macro,61
4506887,4
7027948,14
4306747,14
4309577,2
4078473,15
2218101,2
4104858_macro,4
7153144,14
4507742_macro,14
4001245_macro,15
4025886_macro,7
2219742_macro,14
2010595_macro,2
1507503,14
7105780,14
4066611_macro,14
4106789,5
4322090_macro,14
2005001_macro,2
1540516_macro,2
4307508_macro,2
4306277_macro,13
4068485,2
4330058_macro,1
4338562,2
4023127_macro,33
7007925,15
7035402,15
7021979,2
2212426_macro,2
2234446_macro,61
2015554_macro,4
2225126,14
2238988_macro,14
4026867,19
4118550,2
4303432,2
2019315,4
4510810_macro,158
3500063_macro,11
4113127_macro,14
4073148,2
1513919_macro,14
4511034,2
2222452,14
1506180_macro,14
7203538_macro,19
7154935,14
4069534,2
7111029,14
2018079_macro,14
2240048_macro,2
4075216_macro,14
4309582,2
2018607,14
1504173_macro,2
4116886,14
2215849,2
1502613_macro,61
1506099_macro,14
2230463_macro,14
2236831,4
7006914_macro,14
7215518,19
4032127,2
1536880,14
2223055,14
2008028_macro,9
2001257,2
4024285_macro,61
2239117_macro,15
4080476_macro,14
7006643,62
2202470_macro,19
2300271,14
2219782_macro,2
2202092,2
2211836_macro,61
2006171,14
1512999_macro,14
4331695,2
4073921_macro,14
2215447_macro,14
2211318_macro,15
1542572,7
2221494_macro,2
7212220,15
2211886,14
4338712,2
2011481_macro,2
7033880,2
1507737,2
2212661,14
2234172_macro,14
2220610,9
2202521_macro,9
2222779,14
2220436,2
4337887_macro,2
7020506,2
7114847,15
4513911,14
7012055,2
4076769_macro,14
2010346_macro,4
4314261_macro,2
4083666_macro,2
4331187_macro,14
4507111,2
2017503_macro,144
4320348_macro,2
2000284,14
4501337_macro,2
4068825_macro,19
2224446,14
7117832,4
2232287_macro,14
4103779_macro,19
4111979,2
7106183,15
4068900,2
7152681_macro,33
4338117_macro,1
7039130_macro,2
4110632_macro,14
4027046_macro,2
7031954_macro,14
7028473,14
4501700_macro,4
4121687_macro,14
2240183_macro,65
2014069,14
4502724_macro,14
7051220,15
7210800,2
7006944,14
7010094,2
4305290_macro,14
7152705,2
1505528,14
4510359_macro,15
7154205,2
4323935,2
7022886,178
7205998,2
4317343_macro,2
2207199,9
2214746,2
2232051,14
4509663_macro,2
7225353,2
1518293,4
2209765,19
7014217,14
1540649,14
2201361_macro,2
7005600_macro,104
4107588,2
7019277,15
4026538,14
7032901,19
7055079,2
2019799,29
2014200_macro,14
4071870_macro,19
7032514,2
7013528,2
7215404,2
4328993_macro,14
2233888,2
4342223_macro,2
4338736_macro,2
7111360_macro,18
2211968,2
4103725_macro,2
2007924,14
4302922,2
7008356,14
7106817,14
4024535,19
1100244_macro,4
7155126,2
4021942_macro,4
4100363_macro,2
4313725_macro,14
7225706_macro,1
4342123_macro,2
7103673,14
4102501,4
2105226_macro,14
2237633_macro,4
4330253_macro,61
2203191_macro,14
7153982,2
4075057,2
2007326_macro,14
1502248,2
4021664_macro,19
4063608_macro,14
4320108_macro,15
4310375_macro,61
4513346,2
4304107_macro,29
7101653,14
7227054,2
4022813_macro,2
1520292_macro,4
4506709_macro,14
4316316,15
7106335,14
2219302_macro,2
1512066_macro,14
7024778,14
7226275,13
4339823,2
4027557_macro,14
4105323,14
7051049_macro,114
7055832_macro,19
7024000,14
1518840_macro,2
4311412_macro,5
2009123,14
4315007_macro,2
1542362_macro,4
1517052,15
7224860,2
4030112_macro,19
2216862_macro,29
2223195,19
2017144_macro,4
4028216,2
2222875_macro,33
4063249,2
7223955,15
7113468,4
7106368,14
1514712_macro,14
2017792,2
4119618_macro,159
7202566,2
2230729_macro,14
1542904_macro,2
2208755,14
7117430,2
2225860,33
1505108,2
4107143_macro,2
4083951_macro,14
2005995,19
4024538_macro,14
4318272_macro,12
7025842_macro,2
2018775_macro,4
4320650,2
7223390,73
7100807,62
7053861,15
4111250_macro,14
7055679_macro,61
2205601_macro,14
2238784_macro,14
7118448,19
2220729_macro,15
4082171_macro,2
7219792,7
7009909,2
4031940,2
4327107_macro,15
4080588_macro,2
4319230,2
1502437_macro,14
7119369,14
1508390_macro,2
4309378_macro,14
8101808_macro,14
7034744,19
2218799_macro,14
4508363_macro,2
2234622_macro,61
7010490,2
7114072,40
2201746_macro,2
7105060,14
7053159,15
2229496,14
4086830,14
2010835_macro,14
1503171_macro,14
4508289_macro,2
1505918_macro,15
4079872_macro,14
7054267,15
2207056_macro,15
4079968_macro,2
4326184_macro,4
4500121,14
4027971,19
2219274_macro,148
4500417,14
4084818_macro,14
2016398,2
7109024,14
4022111_macro,14
2203052_macro,14
4085207,9
7022745,14
1518538,2
2107891,2
7119111,14
4066409_macro,14
1512084_macro,14
2008770_macro,2
4076744,14
1516619_macro,4
4076542,2
2202346,33
4122813,2
4507570,2
7009049_macro,60
4332663_macro,14
8103053,14
2213678_macro,19
4078754_macro,18
4028984_macro,14
4316694_macro,2
7038514,2
4121268,2
2202067_macro,2
2228060_macro,15
2209563_macro,62
7006861,2
7033727,14
7031655,2
1517801_macro,4
4505797,14
4115090_macro,14
4332660_macro,14
4510548_macro,5
4074597_macro,14
4342315_macro,9
7029474,15
2008980_macro,2
7103544,2
1503656_macro,14
7024838,12
2206949_macro,14
2007306_macro,14
2207509,14
2205259_macro,14
2241475_macro,14
1511916,14
4321389_macro,19
4320006_macro,19
4104755_macro,2
7023015,14
1508900_macro,2
2227988_macro,2
7112206,2
7201936,14
8101885,14
4109054,4
1512868_macro,14
7019462_macro,14
7037087,2
7225649,14
4305368_macro,14
7107692,19
4329105_macro,5
2234129,2
7151005_macro,14
4024963,2
7054808,4
2217450_macro,2
1543993_macro,14
4061102_macro,2
4064888,4
4305470_macro,2
2233943,14
1542273_macro,61
4104212,14
7026089,15
7215614_macro,5
7217994,19
2213580_macro,2
4060797,14
4116244,4
2216777_macro,2
4106897,5
2201827_macro,43
4028769,2
2018239_macro,14
7210839_macro,2
7106188,14
2001894_macro,2
2215061,61
7151451,14
4308553_macro,14
2224667,15
4030652,14
7224681,19
2229470_macro,2
2008576,2
4511561,2
1504045,4
7221612,14
2204779_macro,14
1519428_macro,14
1506135_macro,19
7025768,2
7213426,14
7151805,14
2019407_macro,4
2018182,2
7050613,14
7026352,2
7150637,1
2208878,14
7107889,14
7153841,14
4330491_macro,2
7212125,14
1505906_macro,5
4116038,1
7220850,2
7212688_macro,14
7050870,15
7223943,4
7202170,2
4024390,14
1100220_macro,45
2010946,14
4076193_macro,19
7215055_macro,61
1502134,14
4030310_macro,14
1518211_macro,2
7212071,15
2231900_macro,2
4063062,19
7007271,2
4508056,14
1502421,14
4068596,2
7022795,15
1514193,14
4308587_macro,88
2004905,2
4328839_macro,11
2200138_macro,14
4322936,2
2018903,4
7151347,29
7008359,2
7023600,15
7215434,2
2241452,2
4110556,19
4511832,14
7014011,4
1516896,2
4300085,14
8100403,14
4063722_macro,14
4302001_macro,15
4076684,2
2214566_macro,61
7051939,15
1504577,2
4113996_macro,2
7023836,14
8103336,2
2206213,2
1508498,14
7041336_macro,29
4103571_macro,19
4325471_macro,129
4022389_macro,14
2006883,14
7211927,2
4333536,14
4082203,2
4110679_macro,2
4026449_macro,2
4335901_macro,2
2103557_macro,2
2008724_macro,198
1518789_macro,2
4307789,2
1543579,14
2103723_macro,4
4312687,2
4318926_macro,114
2230976_macro,14
1501550_macro,2
4117517,4
7013110,2
1517309,14
2207481_macro,2
1544658_macro,5
7050261,15
7022915,2
2208040_macro,2
7031136,2
1505275,2
7225112,14
2239140,2
4316889_macro,2
2231966_macro,14
7100963,2
4118971,14
7103528_macro,2
1505240,14
4102023_macro,14
7003658,14
1101088,2
4076423_macro,2
2009150_macro,15
2240638_macro,14
7021312,14
2236673_macro,14
4305685,2
7054214,14
7219547,18
4075428_macro,1
4066903,14
4305071_macro,61
7118703,14
7151817,2
4110395_macro,14
4076416,14
2219428,14
7029226,2
1506913_macro,2
4309288,2
4062806,14
4304765,2
7040580_macro,14
4075894,14
7206292,61
2019282,2
4064619_macro,19
2215500_macro,2
7008182_macro,4
2208073_macro,2
2210140_macro,14
2215935_macro,2
4028803_macro,14
2210606_macro,2
7211521,14
2236598_macro,2
7219081,19
2105327,14
1518424_macro,2
4115324,14
1515209,14
4025703,19
4328391_macro,2
7150722,19
2205006_macro,20
4310187_macro,15
7154584,14
4341908,14
7030843,19
4023917_macro,14
4105799_macro,14
2016120_macro,14
7023964,19
2015658,14
4325251_macro,92
7118247,2
7220394,2
2240069,14
2203698,19
1502441_macro,19
4342409_macro,2
2234147_macro,2
2223183,14
2228047_macro,14
4336978_macro,15
4504059_macro,2
2202692,14
4107237_macro,14
4502972,14
4507582_macro,14
1507789,14
4337330_macro,2
2006070,2
7022509,14
1506468,2
4079502,2
2020277_macro,2
7000228,14
4324586_macro,14
4078698,2
7224121,61
4323848_macro,33
2225220,14
7201558_macro,19
7220473_macro,15
4345174_macro,82
4503054_macro,2
4001221_macro,2
1518564_macro,29
4504698,14
1515095,14
2205975_macro,2
2000607_macro,2
4341448_macro,2
7150113,14
2220135_macro,15
1514453_macro,29
4324968_macro,14
2213889,14
2226720,2
2226626,14
2223833_macro,2
4312593_macro,15
4315091_macro,14
4069021_macro,2
1515871_macro,1
4315637_macro,21
4107735_macro,14
7010056,14
2238517_macro,2
4303856_macro,2
7114814_macro,14
2229014_macro,33
7105369,62
2228711_macro,15
2016785,14
2223549,12
2229975_macro,15
7217777,14
4342070,14
7001128,14
7224418_macro,2
2228821_macro,14
7030388,2
4064922_macro,14
4507236_macro,56
4112234_macro,19
4063935_macro,2
7226763,2
2215933,2
7224846,14
4314716,14
2006703_macro,2
2232953,14
4080598,2
1528806_macro,14
7118104,2
1507833,2
4123471,4
2236155_macro,14
4062272_macro,14
2235257_macro,14
4025327_macro,2
4513774_macro,14
2014993_macro,2
7151950,4
7154632_macro,4
4110623_macro,13
7152401,19
1506252_macro,14
4338190,14
7208122,15
2015102_macro,2
4111702_macro,13
7007605,14
7014218_macro,14
4109466_macro,14
2206929,2
2236736_macro,15
4020208_macro,5
4112158,2
4110425_macro,19
1505212,2
2236446,14
4505649,14
7210688,14
7010228,14
1503078_macro,14
1507742_macro,4
7033953,14
7031179,14
4109145_macro,18
7032112,2
4108382_macro,14
1541913_macro,29
7018325,14
4020458,7
7117581,12
1507783_macro,2
7114891,14
7214768,2
2208986_macro,13
4332718_macro,61
2218939,14
7115094,14
4339380_macro,152
7022792,14
7222212_macro,198
7020017,11
4071720_macro,2
7014810,4
4070775_macro,2
1513394,4
7113641,14
2210592,2
4083092,2
4341140_macro,4
7115614,18
2103677_macro,29
4083822,14
1519426_macro,14
4082719_macro,62
2237322,14
4319383_macro,14
4061303_macro,14
4069913_macro,14
4030210,4
7007375_macro,15
4312347,15
4316682,2
4109971,5
2219148,4
2214025,14
7009194,14
2208985_macro,14
7153550,14
1507220,19
7027827,14
7204578,15
7108996,1
4328802,14
4124832,2
1504647_macro,2
2005564_macro,57
2239497_macro,14
4103972_macro,29
4061390,14
1513580_macro,88
2107871,14
2238410_macro,14
2005965_macro,14
4114041_macro,14
2015256,14
2004700_macro,14
4070745_macro,14
4332888_macro,2
4025424,2
4061810_macro,2
7221748_macro,2
2201214_macro,61
4000596,2
4509972_macro,4
4085595,14
2230965_macro,2
2224955,61
4078599,14
4340484_macro,1
8102056,15
7035317,2
2017335_macro,14
2221749_macro,2
7003836,2
7102920,60
4079628_macro,4
7015450,15
2237753_macro,2
2008452_macro,159
2019544_macro,2
2019313_macro,2
7020807,14
4081037_macro,4
2219261,19
4101389,2
2219478_macro,2
7016459,14
4079688_macro,2
2005246_macro,19
2209169_macro,2
1515525_macro,14
1501796_macro,4
4107197,2
2000718_macro,14
7211292,14
7221579,14
4028609_macro,19
4028212_macro,14
1100710,2
4307205_macro,14
7206494,2
2206452,14
4513200,14
7217969,14
2220650_macro,2
7014933,14
4076113_macro,14
7051254_macro,2
4078221_macro,2
2239145_macro,14
7052377,2
7204435_macro,14
5000241_macro,19
2203903_macro,4
2012321,15
7155382,4
4113569_macro,19
4119303,14
2013254_macro,19
7106211,14
2010638,2
2230275,14
7212189,2
2224722,2
7002555,14
2230624_macro,61
4320987,15
7017660,14
7107740,2
7055366,2
4309973,14
7205101,15
7020917,2
7026371,14
4068423_macro,2
4027601,2
2012782_macro,14
2014061_macro,14
7150994,2
2004246_macro,2
4318515,2
4029580_macro,14
7221562,2
4000896_macro,49
2239505,14
2012642,11
7215103,2
2220028,14
2230366,2
7153527,14
2202317,14
4512310,15
4109454_macro,4
2017434_macro,14
7215971,2
4077070_macro,19
4081465,2
4314695_macro,4
7226707,14
7030111,33
2300562_macro,15
4112333_macro,2
4120675,2
7117156,14
4327245,2
7008334,2
4025464_macro,2
7210299,14
4071909,14
7040849,14
7020229,2
7154720,14
4100759,62
4509179,2
4331986_macro,14
2235220,14
2219230,61
4509020_macro,4
2216219_macro,14
2212601_macro,14
4505716_macro,15
2223165,14
7102092,14
7113347,2
7028851,14
4509073,12
4086865_macro,14
2007613,14
1506407_macro,61
7103585,14
2219361_macro,14
7153401,2
7000466,14
8102722_macro,15
4114703_macro,14
2214644,14
2209035_macro,14
2232661,2
4110119,2
7008811,14
4101552_macro,2
7032238_macro,15
7216020,4
7212611,14
2011283_macro,4
2214206_macro,2
7031839,14
1100649_macro,61
4510339,14
7112375,1
7038970,2
7214300,14
2207384,15
7016415,14
4319279_macro,14
7220302_macro,14
4502422_macro,180
2214863_macro,19
4344814_macro,2
7035966_macro,2
7208554,2
7003308,2
4501579_macro,2
4024698_macro,2
7219570,14
4026229,14
2000370,4
4064916,2
2239910_macro,4
4070904_macro,2
4116541_macro,14
2204838_macro,56
7012780,2
1511829_macro,12
4065199_macro,2
4028787_macro,56
1506391,2
2010560,14
2220541_macro,4
1513700_macro,15
7010756_macro,19
2237947,14
4020063_macro,61
2231295_macro,2
4343308,2
2004711_macro,14
4032043_macro,4
7212744,2
7150365,2
7227320,14
4106837_macro,4
2235827_macro,19
4508462,2
2216650,14
4503354,4
7150844,2
2204528_macro,19
7200790,33
4024274_macro,14
1505413_macro,4
7024868,4
2202571,29
4308680_macro,2
2204722_macro,14
2006614,2
4086970,14
7115947,2
4314050,2
2009135_macro,15
7225696_macro,14
7007539,14
7051056,2
4317704,14
7109327_macro,2
2007737,1
2006983,14
4510264,14
4115374_macro,2
2013236_macro,2
7207075,61
4077691_macro,14
2008658_macro,86
7014387,2
4302523_macro,14
7010510,61
4507154,14
4309457_macro,2
2230596,19
7206613_macro,19
7116832,14
4333818_macro,14
2211282_macro,2
4505849_macro,33
2222103,14
7213525,14
7055492,2
4074864_macro,2
7150303_macro,19
2009688_macro,19
4326435_macro,14
2300210,14
2224236,33
2104245_macro,2
4336847_macro,29
2213030_macro,19
4510113,9
1100378_macro,61
2008144_macro,2
2016567,61
4510139_macro,19
2234010,14
1507320,3
4332405_macro,217
7019935,2
4085546_macro,2
4075581,14
4508369_macro,14
7151866,2
4327078,2
2234631_macro,33
2209165_macro,14
7024748,2
4335271,2
7012990,14
7028632,2
4326786_macro,15
4071455,9
7225299,2
7150853,14
7034023,61
7119214,14
4021562,14
7116450,2
4117609_macro,14
7012088,2
7000784,4
2224462,2
2229900_macro,14
1520705,29
4333444_macro,14
4025726_macro,4
2202839_macro,56
4336332_macro,2
7001132,14
4067254_macro,2
2236337_macro,14
7036212,19
2226160,14
4065066_macro,14
4313187_macro,33
7118780,2
4065008_macro,15
7201073,14
4077292_macro,2
2211118,14
4506088_macro,2
8100482,14
4334714,5
4070425_macro,2
2208365,2
1513950_macro,14
7107641_macro,14
2004455_macro,61
7001324,2
1540626,1
7105693,2
7017500,14
4029497_macro,14
7112567_macro,2
2105727,14
2235562_macro,19
4326311_macro,14
7007578,14
2230359,15
4070653_macro,15
2006406_macro,14
4504357,14
2219945_macro,2
7023358,14
2015412_macro,14
4062339_macro,14
2211273,14
4337062,14
4027019_macro,2
4102477_macro,2
1513225_macro,19
4023193,14
4338786_macro,2
2205139,2
4102606,14
2016816,15
7051654,14
4333744_macro,14
1507499_macro,14
4068055_macro,2
2239979,14
4504996_macro,14
4116098_macro,2
7018987_macro,19
7155100_macro,14
7212391,4
4329846,2
4322984_macro,14
1504736,19
4021826,14
2013429_macro,14
7210461,14
2224999,60
2203561_macro,2
2221066,14
4066906,2
7051866,2
2221126_macro,14
2231808_macro,15
2216959,14
7114901,4
2234247,29
4061101,14
4100977,2
8102210,14
4324101,15
2216564,14
4029529,2
7108562,2
7220913,14
4102613_macro,14
4107747_macro,2
4069988,14
1512619_macro,15
7226128,14
2015813_macro,14
2102671_macro,14
7207372,15
4029280,4
2210775_macro,14
7051361,14
2007793_macro,2
2201494,14
4117495,2
4029637,29
4071456_macro,19
4072099_macro,2
1506827_macro,14
7223879,2
7016292,2
4070620,14
7023516,14
1505508_macro,4
4061734_macro,61
4324404_macro,14
4334599_macro,2
2216477_macro,14
7007032_macro,15
8100058,2
4068396,14
7100555_macro,14
4082202,15
4066417,2
7209899,4
4334747,14
2227546,2
4077568,14
8101100_macro,14
4118165,2
5000344_macro,2
2015631_macro,2
2235371,2
7014108,14
2239978,14
2240686_macro,9
4324129_macro,14
7028142,14
2228747_macro,15
7225690,14
4107608,2
4026684,14
7007745,56
7104880_macro,29
2233948,14
4104902_macro,2
4109365,4
7034210,2
4062199,14
4317607_macro,2
7034393,2
7055647,14
2017522_macro,19
4073683_macro,2
2210886_macro,2
4331577_macro,2
4317774,2
4020565,2
2227438,2
4020035,11
4104038_macro,14
2101275_macro,2
7029027_macro,15
2221690_macro,4
8103256,14
4320667_macro,14
4318682_macro,13
2239583_macro,14
7054286,14
4072871_macro,2
7152453,19
7205078,14
4109353,2
4023567,2
7101145,2
2205322_macro,2
4026848,14
7114918_macro,14
8102266,2
4339817_macro,60
1504871_macro,4
2222769,4
2204218,14
7116256,14
7150568,14
7108873,2
7010717_macro,14
7115804,19
4119341,14
4119053_macro,29
4500646,4
2013669_macro,19
4085126_macro,33
4076268,2
2202467,14
2235853,14
4065619_macro,19
2235705_macro,61
2100164,14
4026263_macro,19
4063291_macro,9
7004623,4
2001402,4
4511480,13
4327508,14
7211867,14
4105415,2
4336816,14
2203801_macro,15
2209609,14
2000824_macro,114
7217321,2
7039148,2
1502417,9
4031928_macro,20
7007398,14
7001155,2
7214882,14
4119691,82
2206447,5
4082123_macro,14
4310619_macro,14
1512068_macro,2
7051246_macro,2
4029278_macro,4
7154599,2
4027188_macro,2
4061650,14
4025471_macro,2
1545152,15
4079625,4
7108157,14
1501761,14
4124208,14
2200262,14
7218031,2
8102447,14
7218017,12
1513635_macro,167
2206546_macro,2
2231361,14
7207275,14
4117724_macro,14
4311575_macro,14
4507108_macro,29
2010626_macro,4
4107908,14
2236649,14
4510367,2
2216524_macro,2
8102783,14
1505462,4
4080718,4
4329336_macro,14
2009884,14
2018895_macro,14
2007796,4
4344878,14
4307493_macro,14
4060078,14
2232162_macro,2
4329662_macro,19
8102011,14
4304946_macro,15
2008069_macro,14
7023421,2
2223581,2
2221789,14
7041334,2
7155209,14
4066157_macro,15
2215964_macro,14
2215952_macro,60
7038440,2
4020141_macro,14
7002997,2
2011444_macro,4
4335764_macro,14
1508883,14
4300936_macro,14
7055021,15
4062523_macro,2
4031901_macro,2
4100293,14
4081501,2
2227312,2
1511801,14
7109685,14
7208704,14
1507595_macro,19
7110944,13
7017597_macro,2
4505539,14
1543967_macro,15
2213199_macro,12
4337073_macro,14
7211520,14
4320427_macro,14
2229554,2
2227570,14
2018679_macro,33
4311525_macro,62
2235642_macro,61
4074375_macro,2
1506555_macro,33
1506764,14
8101994,2
1504174,2
2008608,14
4074911,2
1519531_macro,14
7012316,14
2239401_macro,14
1100968,15
2241304_macro,2
2214787,14
7216060,14
4068051_macro,4
7204187,19
4070707,2
7112960,14
7022214,2
4027499,14
4330761,2
2103786_macro,36
7222266,2
2211782_macro,20
2012713,14
7216697,2
4108303_macro,14
4078905_macro,14
4067773_macro,19
2228141,4
7014488_macro,14
4335517_macro,33
7112547,14
4072295_macro,4
4318909_macro,60
2007071_macro,14
4125199_macro,14
4073367_macro,14
2237068_macro,2
4304504_macro,19
2012479,2
1512791_macro,14
2228339_macro,14
4509576,2
2101187_macro,62
4329355,2
4314077,14
1503516_macro,19
4032116,2
4318305_macro,14
4067317_macro,2
2004560_macro,14
7201160_macro,2
4028553_macro,15
7114924,2
7109855,19
2211591,4
2100533,2
4308849_macro,2
7152905,4
4114741,13
1513299_macro,2
7225032,2
7051159,2
2234703_macro,33
2017512_macro,60
1503531_macro,2
2006937_macro,61
7011202,2
4071129,14
2201692_macro,14
7118222,14
7010343,2
2228286,14
4309830,14
7107047,14
4077970_macro,2
2012387_macro,19
2204634_macro,14
4024622,14
4503109,2
7054881_macro,2
7112501,61
2207049,2
4302800,14
4117253,14
4110685,14
2210752_macro,15
7100463,14
2213348_macro,14
7219097_macro,19
4068211_macro,14
7215210_macro,60
4307958_macro,15
4025749,14
2105466,4
1503969_macro,2
4102576,2
7206872,14
4066876,14
4502086_macro,14
7212771_macro,20
7015418,2
2105976,4
2223353,2
2231397_macro,14
7206808,2
7026175,14
4510145,4
4501800,2
2241951_macro,61
7206500,2
7013046,1
7109948,14
4081352_macro,14
7006307,2
7030917,2
2221601_macro,19
4506957_macro,33
4119746_macro,29
7212341,14
7115911_macro,59
2239434,14
2006243_macro,2
4509488_macro,92
7051600,14
4329310_macro,2
1507753_macro,9
2107982_macro,9
2226705,14
1519243_macro,19
2232930_macro,14
7218084,14
4031094,2
4101891,2
2007276_macro,2
7012383,15
4501486_macro,19
2229052,14
7030677,14
1507565,14
2230969_macro,2
2223860,2
2222963,14
4510475_macro,14
4330102_macro,56
2228355,2
4100790,14
7213112,2
4024276,14
1544831,7
4104609,4
2235308_macro,14
2004305_macro,113
2241303_macro,14
4500677_macro,2
7004711,2
2013498_macro,19
7002333,14
1506950_macro,19
2220628,19
1543396_macro,14
4030236_macro,2
1520586_macro,76
7022916,2
4027598,14
7206177,14
4508676,14
4309857_macro,14
1513366,4
4066079_macro,14
4066558_macro,14
7053520,14
4342840_macro,15
7152449,19
1543087,19
2241148_macro,14
4072737_macro,56
4102490_macro,4
7107744,4
4109670_macro,4
7213499,14
2218972,14
4302615,2
2237740_macro,29
1503131_macro,2
7027533,2
4302386_macro,14
