name,a,b,c,alpha,beta,gamma
2105152,11.232331910187598,5.896048042243991,5.637785002794587,97.5553382871255,94.13783960395575,91.52193806365949
1516196,26.550780419233895,6.1812845474230755,3.872770292517889,92.0532482858721,95.87641835089366,93.08005818275377
2239355,11.282564433323396,10.621352399772704,6.488648306933062,94.81092912921224,92.55019156564568,103.85605421665348
2018728,7.660186795569588,6.663404564312624,5.459083218899979,96.07647819783642,93.45990960740623,88.48138193472242
2217005,13.886895458012667,11.847553377611554,3.8491673972570566,86.65140701890213,91.05454623317952,89.1817876008542
2103894,12.67245503438914,8.476172383848057,5.27971880280689,93.49211534179246,96.41576049263,91.69589374288331
7226098,14.36465689239059,7.984338167008481,4.281170164097619,102.45690460076203,99.57798468025644,89.69774601858444
4508708,11.640491210786513,6.9300816365749816,5.940630247486753,91.83440930069598,94.53557724362415,92.20859879852735
2232116,10.27941650524052,6.8552979669859315,6.39256693599428,87.68539359674229,89.16447980939971,90.30410492704378
2221709,11.676153567262414,10.88473753196074,7.48731892811686,92.77122081798208,92.58740580366023,90.67680980673833
4028304,14.669349033179527,10.970454246173217,6.055896915379373,90.96185501914611,93.79830606270436,95.95150449777994
1501963,9.318445252110577,8.65702840688888,7.988350960381475,99.90433070931545,97.46828434780323,97.2671312135963
4115406,18.110183264700456,9.204542786195281,5.314550151904804,93.92339472955231,92.2022593615578,94.11164091810562
4031940,9.228957660468225,8.799012418542562,8.32871818489189,100.9875121542018,98.25556851042043,95.10853410818729
2006979,11.821575800176419,8.551740716026872,6.473276518056124,94.3446828428311,93.99403823725766,93.89450086324399
4081463,11.719808020499428,9.543047870029893,8.859993851893448,74.51991385889643,82.88774783116072,80.17171772933244
4105210,8.510805356669282,8.10316506392226,7.674652368770722,105.94288958979895,100.82921337480477,94.74935463564316
1518299,10.4479282191487,10.046132570396175,9.605415976554271,91.4584688590842,90.7499467426866,88.87398711820494
4301456,15.529541786176742,7.996613079093766,3.5675812032861454,99.06941754331801,93.26600879857966,90.55240394418753
2211378,13.444682055094633,7.05518354097963,4.599901011622464,99.70275005150367,100.29276102679816,89.70825756615031
4028408,13.276280887496704,11.285557151838605,5.259920855377934,94.65107804421314,90.54825508263197,112.3501099095829
2105700,11.837733551295957,5.300061493937086,4.782717300530888,104.91151253076679,99.54953642318397,88.33038765144576
2209012,13.603466921167582,10.420618581980928,6.099688746996265,92.57923559937056,93.19117070447669,100.40876896886587
7215306,17.431476370996172,10.860241281218244,4.701384684484098,89.07708543813457,91.59121691694197,90.40786887482801
7152793,13.111470479401211,8.929655604133481,8.436962294206605,106.2095334342016,93.80637247095918,91.77993525760398
4500431,12.086310790265806,6.804024730049761,5.162026356218262,94.22829895765099,97.61026007526762,90.27233921923117
2105099,9.841286586755546,8.831929957644014,4.414491150197197,92.30591872082599,92.77624133530836,84.65559837992868
7214501,12.04360942103168,8.1795804648583,5.498454217760976,94.91491227762621,94.94814534952985,94.87394942060007
2105151,11.257011803726773,6.0236652183691675,5.667089947862603,97.65925523169034,93.95846211894784,91.70745692993647
4024733,10.340395227464592,9.908742694638116,9.55852620356827,106.84506367324074,101.40755533552527,94.64388147903243
7101564,13.730366907332714,9.628467339637295,5.555581670488737,93.57034228429387,96.48300647232635,93.80647241501794
2217051,14.600938294116512,6.241211937691856,4.556263262914002,100.90142590786209,95.61017618560238,91.04253232079641
2006171,10.160835377454966,8.39922120602854,6.09944102054503,94.74072223113913,93.58998910721364,100.32012240852191
2200605,14.313036898535206,9.897632511755123,5.741403356933706,90.27163284083933,93.95451721587004,96.5912322362406
2232244,11.111638244617462,8.051644733581231,7.298270822695767,85.96296687834256,89.07331256068663,87.51794910875448
2006854,12.777855940445928,9.999539760301664,6.806341685013147,95.0330350032645,95.62904777206302,93.15370948253678
4117897,9.292681503898299,8.890823404293716,8.552030848210503,90.37320210437953,88.56137870091426,85.63395000565248
4505311,9.634883776057421,7.300832178794653,6.836096272451549,98.39182870375257,97.25531065615758,99.05856350839284
7034471,13.928449842217585,10.305198753661081,3.8464840111368663,93.41390539458469,96.0400739300661,89.9488371588411
4084128,12.396173542979875,10.410693042225883,7.104925996433149,93.24402634237309,95.42641634835616,92.71591645755757
1516193,24.700594965038388,6.524775112667833,3.672408307042809,95.91055125322185,92.43118406699874,90.30928321773943
7220119,10.325859516729144,7.788843986855287,7.395559748023551,103.32958270407953,101.41308031712242,99.73790079824904
7152739,9.152952424766601,9.148387134175444,8.462700100562694,104.57025551371956,97.80636317592928,101.8088234198298
4025432,9.480427133211316,8.556086442665306,7.973383405416406,101.29872403232174,99.15981125517449,99.44859016169787
2211917,10.354357899533987,10.022864785792668,7.269305626513237,99.71795638549075,96.41137266428719,100.01161557679734
2223410,12.826285921132628,7.675091323762922,6.989279697868048,102.77621357323,93.49240800869981,95.13666899927863
2012579,10.273982279022158,8.145910393442362,7.031262788302382,91.32557712066576,92.35015197212343,95.79401571295584
1513532,10.192399594360715,9.56146648854422,7.740143960983507,95.34101547116074,93.38323601144542,91.21025338517423
7154792,12.394612186525208,9.840543748024551,6.83497486604097,93.50542669450121,93.71747705259281,99.8268511683896
2215314,9.86254534872388,8.041991756679083,5.056077768069855,94.42526717999209,95.56800300989951,88.21608780881148
7211113,13.007479887633204,8.589676246547127,5.347010467785963,94.77907505490745,96.0440524023465,93.42146323092223
4027399,20.523734187112318,7.299052050248948,5.813246619769395,92.33365495431211,97.91161513359313,93.85576974257583
4120892,13.39755371188594,8.18746583267217,6.891483651979118,97.3499529151203,95.16543242516514,94.83955578490648
2234057,12.184335071005208,7.67968827138096,5.786606716650571,94.21295525261232,95.9353339968958,93.3925670278609
4320422,11.993603504498823,11.025700484237612,6.632729259254959,94.77692937048364,96.70897641480401,90.6288257724233
7050898,11.392178210103038,10.815928949622176,6.768064403499496,94.04961718682026,94.35659469326986,93.22145485467517
1506562,12.976840920690636,9.35151203349158,6.107043844708814,94.55838543532043,94.60755556653932,98.69322036867904
2011797,26.173858482410573,6.060663083164057,5.503256190779052,93.12723879396242,98.54044429534314,94.0647324816233
2105564,14.955413176070678,7.635676602114396,4.218142947886012,101.22377876276398,100.20503223147949,90.18348979306401
2105111,8.940475734811157,8.12497759301617,5.398415408615088,94.25240667942502,93.49581705487626,86.7878752344962
4025135,11.487249267158047,9.36522073961543,7.25023416406825,93.54218989248528,94.66968265589925,100.42928530545683
2222838,11.19069622016253,8.367590352964722,7.420499334595302,87.16915518895627,90.53277409628232,88.46678855529385
2018306,8.556389937941157,7.711978964140237,7.054451779402986,92.48763538598755,91.1417515948037,90.65701095652898
2103593,7.997180103995456,6.982805133797927,5.905999744328979,95.81665960917626,93.4390468155305,91.42499038209581
1543130,16.130806795392157,13.12958833636154,4.225867971710606,88.0164289722502,92.55219264408198,90.05910505458627
4028049,9.665230656559133,8.934157582721896,8.283606102377702,102.76353639481108,99.49656639197507,99.60801331121867
2105149,11.325728197197018,6.069175011102,5.639248453215925,96.54803324324384,94.12509714802111,92.26692914645228
2310119,11.520408119673851,5.943257720759651,3.7851704233275796,102.60238014667038,104.09781795548956,87.66916471959652
4028128,8.819759255419253,7.506303240968486,6.759008004482585,88.24380653332828,88.72773315693541,87.50034755450494
7154683,14.91678094336581,10.98204116077196,3.663596425401267,88.06763290996324,94.13927068003265,89.17425325796982
2207725,10.775497561608136,6.465686311034997,4.13605289523237,102.19881040490966,100.74073759432464,88.72381389362575
4081081,9.60049417305957,7.674311290484156,7.3159113894353265,99.50108685504617,98.11528612813802,96.6361660350306
2015376,15.33739340052666,10.32135773627905,3.836506556285904,92.79639424374355,93.93240975408916,89.41144131610285
1504034,11.578371419585466,10.372080049071606,6.657521661471859,94.18553646882256,93.6282646483196,102.54132472063172
2201354,11.415142111344316,10.158534051364747,6.367599704972949,92.36076858276446,91.59062722744608,105.10829211078976
1542632,11.748015717938406,10.238388760621579,6.4493020601430375,94.41789015724245,92.02433107205377,104.57906124124578
4109614,14.402135469990514,9.14486993648593,6.733992726789507,93.81172552716085,95.2730141917098,93.7190647150493
1513077,11.585390881414078,9.655639558209977,8.357849367579073,89.17630556607597,92.12359101993776,89.75739209263949
1503756,8.604807012643752,8.140089046086848,7.411201811904026,94.56837716668635,92.84996056614165,95.05455029508738
4071575,15.619037096472603,11.133461395536061,4.923509314988323,90.06457770609686,92.3887335679721,93.87860383451456
2218657,17.906621686578298,9.27973522922689,3.9102613288047223,93.3358396832101,88.45594795068098,90.6739413354968
2310120,11.558280050408547,5.961088129429856,3.753956521705254,102.59716162836072,103.80964037369804,87.58669025215696
4020097,9.80030675291919,8.92980402879983,7.557474814227364,101.84494823874456,99.29962626769307,103.15765210636428
1502791,11.353453847861967,8.309062604879513,7.396990653624024,88.33513191267882,91.67419194267607,90.31510735935127
2310114,11.566623953596705,5.948316246059835,3.811950982065055,102.97540444587096,105.18272188562025,87.39689158208263
2240785,22.769111652866414,5.480834006044162,4.940528619600887,90.16488347956113,96.49631198617972,91.19968719831135
1519831,18.649527964094958,11.2099210327333,3.941497395082309,86.06098000587352,92.61388355408859,91.45279196517875
2300232,11.578220105566926,9.42658895070271,6.57491403881773,98.54588191554468,99.62350632121196,88.33382571233928
4024247,8.48793346030398,7.32502026785602,6.85675997029657,93.09071534666258,92.28133468141507,92.34222171470948
7005528,11.712934279711314,7.565399167770148,5.933506878325019,91.55468293601936,94.10291604142711,92.16822645360448
2300241,11.535451061569754,9.418299101314819,6.591745880627425,98.76285733455295,99.87082488449897,88.06762579893832
9011415,15.102853816949416,7.311357258848698,4.294699215281314,101.45618710543847,98.59550040696594,90.56808790656109
2221234,11.842494080026622,10.6906051243618,5.760220479165565,95.05207552118557,94.65086397763785,89.87689453104791
1507057,11.545158356404063,10.362109503387309,6.507815705104159,95.92477789848036,93.37793983808098,93.16479712066608
2012758,10.076031474797066,8.789155092243167,7.102995243164879,92.86324516395506,92.72264824802075,96.62527035963501
4030973,15.442389049969197,15.68482613533597,4.320752895814684,78.46540432343353,87.679700652833,88.85219732253681
2202050,12.847946954348606,8.499630375582186,6.256089191010713,92.36174087139058,95.74270931705539,95.05108344438119
8102758,15.92042794438022,10.717876578710579,5.339782645181599,90.5324076096169,93.62437150270237,93.30859749558783
7155039,12.099623569482404,10.82210585466255,7.425090143311385,93.56056544195715,93.20070819419365,93.20216181531647
2219040,12.445578589579577,7.258299620170058,6.103028870859605,93.94750918360022,95.66718707706633,93.40909561912133
2220814,11.320367968712942,6.256682980230438,5.417291428525403,92.1448011883754,95.9807616523865,90.79967135956691
2300236,11.511426909210092,9.39631273287987,6.600195486637741,98.67454612327468,99.60879790007156,88.24225912095625
2218666,7.5695010772544045,7.576385691360012,6.804102647481761,104.22351543709071,98.41771765528833,95.03287107648676
2103496,12.863313006519233,8.386797898313946,5.767684547202324,93.51914462466559,97.094829520758,94.63156697629096
7225631,18.051400225421386,8.97113213544157,4.602927654206853,94.90032060506348,92.66023130211225,93.5041056737803
2010292,9.166209389600942,6.900947999298917,6.632779504206842,99.40150258283104,98.85822166815528,95.94583909995075
2200295,15.186529710245939,5.37476437301835,4.5684127153287015,99.7155662384416,100.1900901147391,87.83939903678959
2011410,9.759290810754157,8.537993501197585,5.448504387933468,93.52831064152234,92.29634850095148,90.8524672888408
7200313,14.635433227028319,10.525313082971198,6.002469979485846,90.55021953619266,93.73751381134144,95.25245959413908
2218488,20.680626948699242,9.723175387517061,5.168979559979189,90.75872263578684,92.61754586319891,99.85615949005098
7118347,12.905857826253946,9.02219425510289,7.1768846948656035,90.46175314457028,93.93371782481157,92.89627213831591
4303544,12.018327923312016,6.413351783230426,4.598310531330239,94.95640032226744,100.72242390771005,90.17743210537554
2310003,10.537062101301672,8.766281084474112,4.548197033409453,96.11367363058977,96.38939654164858,86.8361143491756
2011881,10.938265683508522,9.178081092709798,8.33391892115739,92.26522828905229,91.07034413961757,89.21961696458081
2205730,14.071816433622294,9.754028674710439,7.746452701833415,92.61641661266731,95.91050605995642,93.46853908964441
7219103,8.419578320227396,7.415966585891942,6.80969908981651,87.57032068712248,87.04671642496942,86.7589612021856
7154893,7.987427788359075,8.561464578297477,7.7854338955858085,109.3218775930094,100.36451648512265,99.00524833051807
1517917,13.12040644019137,11.226361807115078,7.485942965744912,95.87382383600062,96.51347330900924,90.95101192456556
7224034,11.504549757287036,7.999871052014042,7.067336907429828,88.99606202370246,91.08616195585738,89.51604213552994
2100663,11.56012840747556,9.899541932376017,4.574542751722753,97.62124161141737,100.29814942587768,88.24361971814034
2300230,11.455263336166366,9.42621925600691,6.612964550708176,98.76873136353282,99.61943529972262,87.95308879591948
2014266,15.609210598459173,6.118885699909406,5.107835342235374,94.48373270555422,95.29775714328855,94.81550987946665
1503399,10.316778982534684,8.211748032253409,7.19126002147752,94.15676766372636,94.60277828565562,96.51923039225294
4116145,9.789595479312224,8.740723494378678,5.580045189450511,93.81141306545386,92.65331743727532,93.89973821878586
2226550,12.447995037918005,7.24837516460982,5.566212329884696,96.12530767475894,98.01990685196628,93.4101963082963
2201412,13.868186618516656,9.390566087430019,5.107342049769446,89.90214526303764,93.01003409590538,94.95135784422662
2003232,13.132986333280828,11.420776684132864,5.840032077403821,93.12902312573806,93.5724756648121,91.59983990664476
1505261,14.5051710159317,8.184871206126429,6.391263360277561,95.41287196432681,99.5736574631353,96.83813773904879
4117436,11.995808828207567,8.85218804136761,7.196685083814051,94.16978673578751,96.51964018511617,96.70495893357116
2105563,14.906160277191063,7.386857350165382,4.352773651861694,100.74108418605898,98.94396282953404,91.41242435304345
2237176,11.540005444943992,7.748514125012204,5.406477726165794,91.62957578862122,94.23123432101436,91.34481491896403
4116139,8.079738972167831,6.747206064933534,5.74742561280889,93.11162844104683,92.01473518634714,89.11213818071899
7110055,13.351963976972918,11.48815368143476,5.7817527654042795,94.39276198496358,93.40725256181214,92.45964260756377
7053419,8.430018473512034,8.570792877573039,8.008579930698696,105.77745161185251,99.5851395201069,95.36742874731432
2001722,12.811226840418692,8.89891092386778,7.271441733003033,88.96610161831555,92.87877671694925,92.64611349872465
2219226,12.836911699781599,8.059200686121596,6.108819006502237,93.96136759315193,96.37386488465992,94.7234434650291
7224883,17.00035238678393,8.95215373224778,4.718798906877439,95.54563422191823,94.00007987041992,92.45465634557043
7206934,14.352599749160158,8.996654540613113,4.980796546010285,94.66548139324212,95.8965536870357,93.70122070689004
4112838,10.603483984779462,8.382861172027617,7.907549367556725,97.37341703408376,97.35547559476714,94.8466733961384
4025250,10.584785914395594,9.304593118616344,6.38556778687743,93.78416984738743,91.91051613846528,99.18399396678612
2241778,15.459801492415036,16.47969891402997,4.033852677502399,64.92036821942752,80.07397162143,85.00668808900059
2100786,8.404729080177152,8.073708552905453,7.269823333499639,101.28022368771896,97.09182251828027,95.95510605897987
4114887,12.88243097759497,8.379162851925079,6.444824042319317,93.45957898861766,95.59313266638858,95.4388010662816
4028022,11.872025159488112,8.13803395338515,7.422535918345111,83.35188071119538,88.71644668423333,86.85471352365032
4071149,11.881001818984975,9.381171634700825,8.963976638117146,103.95693083367117,101.57543073271225,96.06748975746186
2210903,13.661062194802366,8.325179404669674,7.482648251461953,95.25380360648431,96.13162314433336,93.99586438683104
4081966,19.93722621640011,11.153955232697022,3.9716248898608497,86.96568649392864,91.10987658248757,92.12244813243005
4500781,15.767183373523899,6.855531085154573,6.0801901929588915,101.29162457238905,96.09625595789969,92.56424845522164
4501800,10.456623154911126,9.309556752598686,7.650238108946329,101.49957806211991,99.04308915795508,97.78304001409215
1520683,12.164161670030914,10.09972077801029,7.05731235348994,92.09048149344427,92.29849772680718,95.11546722040667
7219113,14.161736638788712,7.080300233094842,6.168998843976163,98.5015740124085,97.49052921165807,93.78596292062711
7219798,12.353546921204327,10.689123357195832,3.803274105138088,91.25316494721793,90.9422710994427,91.98449008695708
7212281,11.369668824428434,8.490146548935982,7.734805898083693,86.77966876283202,91.71152351795652,89.92031660944454
4027635,11.12460574447898,7.833426428598906,6.99289110010571,96.70525905749274,95.55480636349604,95.10795646995588
7216189,9.744143264557644,7.097017312323564,6.3676043290139095,92.33727205454451,91.97730193269696,92.95614257290073
7154572,10.2429187548968,9.21662190059701,7.2608151444709454,92.3876958131216,92.1829342202719,95.79484226159988
2207578,10.70993404316195,9.964301900477222,8.621212143517685,95.02941679261055,94.28132953070161,93.94237764370408
2236172,13.080187710614608,11.202864228884732,5.779971557937685,96.67474888395331,95.82406321488789,91.57867523245419
4072008,10.513288957242144,10.164438914884496,8.718207462209119,104.36128010282202,101.29777659989433,95.58816932653218
2216557,11.549377401182548,9.269607008176806,7.645461559719798,90.3724579223552,91.91765155405045,90.64770527636132
2012148,10.687724487310714,6.998867775434079,6.39556763729175,89.39413013415376,90.86253499637813,91.26960707872638
2103022,13.012961597854337,10.085907310805963,6.6445081351866655,93.58444550468546,93.32684993410062,100.77997759461834
7217795,12.205277228652145,8.00880280652225,6.389601615554624,94.89944680180979,95.18878713861692,96.49060544902835
7029517,13.587277900955861,9.085445466929885,7.428289342496788,91.86907660118682,93.56335954310717,93.23070864083718
2218285,11.204018758123377,8.800929494766963,6.174721998476308,95.43343434568217,95.36637834621315,91.07202737043049
4063914,11.456866228489638,7.417933964056935,6.809172578844054,96.56987407668007,94.21933594574111,94.95174492580163
4028440,14.877864968574658,12.334770473825417,5.707865783440432,92.6035113215138,96.90825997221755,89.97405202939193
4107367,18.213138773416368,7.457284951298364,5.559929239681951,101.22447578516305,95.71346564369685,93.51197429065614
2300571,18.061385960170334,9.142721722180895,5.767912470749641,93.65296247834036,92.99840659016112,94.63692790010947
2237102,14.861436996518822,10.300007819906632,4.378086785133589,90.80145971197449,91.87594139866513,92.22591682782286
2009722,11.83082507322197,10.42297980053251,7.153801079914362,89.83382442501473,93.03398067394147,101.77982246066092
7205503,22.047859082324326,7.478930546522109,4.0632605661507135,96.88588726364364,95.91291428727982,94.1454325938566
2005445,7.681690126977721,6.746166014252315,5.7093471133015266,94.26322077988488,91.49917544159348,89.00890440267706
4508020,14.74147285358904,9.769365142198714,5.265339851474247,93.34290343383117,96.13109836240423,92.37547373463875
4313817,17.576307229034416,9.893607899503124,5.692033373568088,93.31165773513116,92.57111327285806,92.49170229104247
4027518,12.45990092998339,8.466154316273073,7.59153975663627,88.47025679941251,93.6551723450724,92.70263807332094
1507744,11.657071458380184,8.418631367284247,7.397228736713822,99.12685793886183,97.01804002567664,95.26214691008683
2004880,9.865063811247177,8.121278209226277,5.553927933142191,90.96735005618173,92.13619625430832,88.13116927245463
7154449,12.048370960504402,8.961353823094171,6.775134461481242,94.86634023725169,95.29911970006022,95.08754089193
2239994,18.882167345420047,7.25087477623308,6.858265814000903,94.15044062284144,94.16734735148768,96.99134453874274
2219690,11.239873262180904,9.62378369991587,7.689272649794295,93.61986523207287,94.26047323119646,92.74375029260128
4340541,11.539804534258803,10.319131108543246,6.947432303374745,94.62543333224845,94.5954365083749,97.64158628960996
7203480,19.580586422332214,7.951690898699535,7.444447648942648,90.82003380539227,98.08117349275159,94.82099416330996
4071996,18.615367691499806,10.948728206476618,3.7344605435951137,86.00253381551961,92.84649919584004,90.96943164187337
4031853,10.089793731704168,9.44926575263856,7.900849742428902,101.65979488892897,98.22862832511292,98.38644419815216
7119153,7.963119375293872,7.0603893984178665,6.5604546873158975,99.01476671235953,95.63117625848518,94.44309992831143
2204690,12.753870447469106,8.698067987152443,8.031653314934875,95.9392789115107,96.80142355271519,95.94229018538476
7208260,12.980733953529256,7.359848590655213,4.080042899652787,100.68180026068057,101.19685958382136,88.94943811964235
7206868,17.63936813061517,10.212122279531709,4.929276421616193,91.73307091481107,91.45824601023803,92.98242885521123
4030009,10.405278873045273,9.683720706078002,7.327131579595083,94.3125571320889,93.10526069971908,94.7542349232502
7200215,8.046256796438161,7.0844679695865675,4.341993138947892,100.68957856496155,97.74259699159488,87.49783669405706
4120971,15.002053059815772,8.285805633116727,6.3234717415734245,95.17038238388285,97.30279142770954,96.73496569195854
7221814,9.964628234391327,7.923803149949565,7.240383604024549,97.4081798039643,97.60944721520983,98.77592657071816
7152783,14.625276951263658,8.981577529365312,5.588866011864736,89.92545471035427,95.24386182345383,97.8436302198612
7152119,11.513068136455832,9.006878214995043,6.47021043465435,96.98146001206246,97.1007047521904,91.4968859817752
7225494,11.26588833085496,8.776466199974516,5.5066860057432105,93.46121217718131,91.76488936713602,94.2934972981456
1504903,10.290322543930294,8.821923676837049,6.979099543482051,92.20125282493454,91.63404897679855,93.34570329724856
7202399,15.896532189516158,9.303656034406579,5.701241448782026,93.98346755544755,93.78143432818356,96.1335883328646
4504083,7.757491904517102,6.823094441654441,6.0537224858309955,97.96079756517358,94.96287439722893,90.59949118387222
2104247,8.007982984399494,6.973176845159573,6.404232798741663,95.08996232074547,93.23460988705504,91.22381193895029
7150548,11.380798955053704,10.576308893319117,7.7786039063239345,95.05736359943671,94.97692135049596,99.73818508039753
4510626,8.565446491039088,7.644649765553708,7.210491708938444,101.02734739737527,97.12544777278188,97.30821281417687
4512707,10.103348137638937,8.090219975365349,7.252844569537265,99.10194173728604,98.47969134903298,99.3589718719533
7117150,11.626808499768398,9.145488735338425,7.113801245848276,103.63234680798267,95.52046555298728,91.42444678701283
4078706,11.417268656611398,10.933914167156274,7.470527242568981,95.71967612983639,94.87694033342783,100.41938834914922
7201772,16.11283026651418,10.37945386639409,5.369809713858759,91.36976906360353,92.59491758564195,93.19238924785581
2005515,14.96939911700353,8.636127194229026,4.673993909245097,95.11186063772541,94.97983109271368,92.85706687340281
8100631,18.579323146559222,10.887054597962639,3.9926781093084616,87.1034875729143,92.99611394896664,90.51831324404506
4513635,7.395298283819061,7.952141373471967,7.08620086365167,105.44758741713031,95.54874138545836,98.22111823025618
2310007,11.538034254567537,8.909965227591988,5.250529770807453,95.93821590019711,95.88413660390115,91.66030102758818
2206486,21.41439368809737,7.601191273766339,4.700376306038551,95.74725663920155,98.85460360482962,97.78773621610559
7214947,17.693236628930954,6.479658484988227,5.6131400666202245,94.95328026607743,98.15752055326222,92.96786629459483
4021902,9.48725561887676,9.340382380732002,8.975218786119807,106.0435674415243,100.29467710701093,97.38900871187144
2006145,9.814314620330393,8.094760834355897,5.543754434447853,91.15722148408295,92.33826697271877,87.97829491156148
2241359,11.465979812671659,8.23311010498843,6.868599451396714,89.61837994295423,91.11049839468942,90.03702868287998
4023907,11.405896381554268,10.450283665430112,7.721868354817418,90.72325674211068,90.84517117209778,89.72525965139222
4504085,7.693366398431457,6.755430178212899,6.189041836690512,102.34957419526432,98.4349960749316,91.69391093272289
2237569,13.814376662013297,9.126520188077226,5.692583609892425,93.31310582831176,95.38147833127906,96.01099918067477
2218516,10.716819310349432,7.372527248088089,6.796860933372478,90.63930242498022,90.93932271974188,92.13302507635463
4022690,13.647416344627477,8.237301616490582,7.314950145907487,98.99744432355526,94.93233617111393,94.4595306421044
7028419,8.104052556419507,7.967829633088685,7.032203279860554,102.59948021239795,96.79160715559883,97.73047109692088
8102688,13.059966197983453,10.137364310175249,5.627826801750038,94.31995961381475,91.95429467793632,104.35645157245365
2105558,13.963803499067517,11.695763136754149,4.869128552228125,90.99776066325975,92.71787263809338,100.96565611427552
4505019,13.706785531365583,6.391683910211024,5.2630166925379465,95.61199817751812,99.21711539320505,93.05692485363983
4113018,10.071355863220205,9.968489441055395,9.174828884244219,104.51794152844013,99.65104259061873,98.31127454140874
4029864,9.941198980209476,8.85694799079512,8.473015004453694,99.57811849833286,98.62323532351202,95.99230695708752
7112228,22.300046362058474,7.522845599949033,5.37561521054724,93.46050623447556,95.77864058831945,97.550278721856
2300012,10.443085931934275,8.890886551878292,4.751861495923897,91.71942493040656,91.79466044777745,87.01778464814426
4082642,9.471386547021702,9.296735134727676,8.945428503298226,107.57719751756203,101.16228128374698,94.58126207841632
7112158,12.718662978860014,9.101446120590287,8.12391562258154,91.50063223885799,95.21130545052235,94.47185360487224
4070048,11.624535684983373,10.49419637228061,6.28098706928389,93.87851236812124,92.87370151538262,91.60042329196577
7218766,10.367452345634657,9.23954668645363,7.652699206816832,100.46390909444202,98.17701816539606,99.65638262805847
1511966,10.844127223979237,8.291315144094424,6.678448679523448,90.11970216273895,90.25421365390378,89.48854794490354
2200100,15.173302421350611,6.329672236835065,5.486739711852345,103.20593378237683,96.64188523877552,90.77533227364252
4073112,11.572001503784218,10.417116328354949,7.332837004375918,96.50611956905416,95.74494479384403,98.1290963762752
7001114,13.210958099227371,9.704708454259812,7.118511386264284,88.8475012043944,92.66353411833754,91.89353462909715
7152824,12.833530961940154,10.301193806538754,6.0605702754526,94.89462907722915,92.16305151324923,104.60984814955887
2213638,14.307360866443679,13.456513762209477,3.6814477733960405,77.76727422054539,84.63765922403293,87.54151708077755
4320854,12.804059214197899,7.093803467189709,6.277866881399381,96.14558650775506,95.92954204423025,94.25757236381445
7104407,11.611824092530853,5.943671450589618,4.152070000318965,105.009820592204,111.18867656114513,86.66283735900089
