name,sgnum
2201575_macro,14
2003611_macro,15
4020878,2
4000444_macro,88
4104512_macro,2
4107096_macro,14
2218253_macro,2
1514914_macro,2
4116177_macro,19
2013804_macro,7
2016287_macro,2
4504368_macro,50
4105724_macro,82
2103718,2
4327234_macro,14
2233901_macro,2
2231697,2
2207049,2
8101268,56
2217712,19
4071509_macro,9
4027471,4
7201111,4
4101618_macro,2
1503550,2
2001677_macro,19
4030215_macro,14
4108776_macro,2
4319626_macro,14
2205601_macro,14
1503627,14
4020874_macro,2
4311776_macro,2
1506112_macro,2
4023021_macro,58
4022040,14
1512028,19
4105891_macro,14
4116749_macro,19
4510211_macro,33
7116134_macro,78
4070623_macro,14
4078989_macro,2
7227336_macro,19
7212177,14
2000255_macro,2
2216557,2
2232830,9
1517485,4
4323150_macro,14
2210024_macro,29
4319945_macro,2
4020412,1
4501004_macro,19
2228768_macro,2
2236000_macro,2
2020212_macro,2
2235077_macro,2
4302436_macro,2
1501964_macro,19
2230636_macro,14
4111502_macro,14
4322490_macro,14
2018800_macro,2
4060161_macro,2
2209310_macro,2
4027226_macro,9
4116144_macro,15
1520543_macro,19
2209231_macro,2
4083571_macro,14
4108574_macro,19
4078452_macro,14
2015764,2
2208481_macro,19
2203805_macro,19
7216433_macro,104
1542423_macro,19
2201495_macro,14
4023727_macro,19
2000251_macro,145
7153631,2
7200678_macro,154
2240526_macro,14
4001443_macro,5
1516459_macro,19
4029229_macro,2
7200442,2
2232373,14
7225801_macro,33
4030996_macro,19
2239291,14
1504534,2
4319613_macro,14
7115541,4
2241221_macro,14
4023724,14
2207563_macro,2
2206236_macro,2
4084558_macro,2
2016057_macro,14
4116364_macro,2
7210012_macro,56
7207108,2
4115188_macro,4
4105766_macro,2
2007976_macro,15
4063912_macro,15
2102796,14
2017447_macro,15
4326959_macro,2
2203857_macro,2
1511766_macro,33
7040751,14
4110554_macro,2
4340175_macro,2
1502561_macro,61
4066333_macro,14
1512082_macro,14
1518974_macro,14
4506145_macro,2
4326201_macro,14
2238586,4
2203881,14
4102419_macro,2
4078698,2
1508235_macro,4
2241460,19
2219073_macro,14
2211229_macro,14
1503809_macro,14
2208464_macro,4
2006937_macro,61
1508729_macro,2
4114222_macro,14
2217312_macro,1
4079409_macro,15
4031003,2
4103630_macro,14
4070390,2
2211143_macro,60
4067686,2
4114111_macro,2
2220374,2
2213863,11
4500336_macro,15
2011423_macro,5
2222203,4
2212356_macro,4
4079191_macro,2
4083560_macro,14
7214420,60
7204393_macro,114
4084692,2
2014524_macro,61
1516008_macro,4
2231315,14
4103714_macro,14
1515694_macro,14
4345033_macro,61
7009432,2
2013694_macro,15
4101230,2
1542691,4
4505965_macro,19
4104926_macro,2
2215634_macro,62
2205413,2
2205128,2
2236507_macro,61
2006854,14
4316133_macro,14
4025568_macro,14
4500612,4
4022339_macro,2
2001827_macro,14
1517593_macro,19
1536235_macro,114
1503365,19
4114328,2
2015880_macro,14
1508295,2
4108934_macro,2
8100957_macro,21
4065879_macro,14
4316024_macro,33
7015473,2
1542697_macro,2
2221453_macro,56
2208690_macro,2
4507456_macro,2
2201656_macro,14
4031985_macro,14
1502082_macro,4
2009217_macro,62
4069424_macro,14
4505673_macro,4
2206805_macro,14
4314428_macro,9
4341073_macro,2
1501962_macro,14
4301211_macro,86
1502249,4
4076615_macro,2
2014441_macro,2
2202066_macro,14
7154599,2
4306266_macro,2
1506104_macro,61
4301962_macro,14
7214269,2
1520258,2
4064249,14
2005622_macro,15
4327048_macro,5
2205063_macro,2
2218365,4
2003587_macro,1
1531044_macro,4
1513557,15
4077738,1
2012941_macro,14
4336464_macro,19
2221363_macro,14
1543562_macro,2
1502292_macro,14
4067514_macro,14
4106795_macro,58
4101344_macro,14
2214773_macro,14
1512913_macro,4
2102019_macro,2
1519978_macro,14
4072082_macro,15
1502962,2
4070919_macro,14
2000288_macro,2
1514649,2
2233578_macro,14
2222771,14
1520456_macro,19
4024703_macro,62
4500335_macro,33
1504736,19
4116097_macro,2
4100716_macro,2
1543128_macro,19
4024912_macro,2
2234655_macro,14
2233352_macro,2
2230162_macro,14
8103248,29
7226013_macro,61
4305039_macro,19
1502220_macro,2
4308350_macro,2
4331072_macro,14
4109496_macro,14
4021972_macro,76
2102235_macro,15
7151614,2
2014767_macro,19
4114651_macro,14
4084423_macro,14
4113216,2
2012095_macro,14
4070067_macro,14
4337520_macro,2
4314067_macro,2
4114617_macro,2
4317739_macro,2
4102576,2
2237642_macro,60
4026383_macro,142
4066439_macro,14
2217498_macro,56
2202643_macro,45
2207864_macro,61
2008889_macro,2
2017176,2
4123342_macro,56
2017239_macro,2
1512397_macro,33
4074789_macro,2
4303232_macro,2
1542785_macro,14
4077722_macro,2
2230214,14
4307939_macro,14
7112341,14
4021111,2
1504190_macro,19
4112498_macro,14
2217136_macro,14
4028747_macro,33
4079177,2
4083593_macro,14
2237544,14
2208879_macro,33
2104817_macro,4
2233462,14
7220988_macro,19
4304067_macro,2
7150081,14
2009307_macro,19
2209871_macro,2
4306772_macro,2
2238083,2
4506405,2
4077233_macro,2
2220956_macro,19
2241538_macro,15
4102501,4
4511506,4
2219336_macro,61
2017925_macro,14
2014858_macro,14
2010186,2
2018240_macro,14
2000721_macro,4
2206826_macro,15
4082804_macro,2
7052197,4
4027737_macro,14
4502175_macro,15
2016406_macro,2
2019151_macro,9
2201924_macro,14
4078573_macro,60
2004836_macro,61
2228528_macro,2
2006334,14
1503746,2
4021758_macro,15
4328106_macro,14
2012237,2
7020245_macro,173
4324793_macro,2
2239013_macro,2
2216411_macro,14
2200918_macro,61
2239022_macro,14
4502740_macro,15
4062288_macro,61
1503418_macro,19
4083302_macro,29
4068666_macro,14
2223340,9
4330383_macro,15
2235203_macro,13
7153561,2
4031717_macro,4
4502920_macro,14
4504375,14
2239111,14
2011306,14
4022790,2
8103228,2
4079308_macro,2
2013444_macro,94
1504582_macro,4
4106921_macro,10
4061050_macro,14
4307625_macro,29
7100673,7
1508728_macro,20
4333307_macro,14
4507670_macro,2
4068110_macro,14
4313493,15
2018185_macro,2
2234389_macro,2
7037516_macro,85
4334430_macro,62
2004775_macro,14
4072474_macro,14
4060381,2
4306419_macro,2
2202256_macro,5
1502056_macro,14
4108222_macro,14
2012653,2
4030936_macro,14
1100655_macro,56
2100302,14
1519548_macro,2
7208714_macro,62
4086481_macro,2
2020394_macro,14
4071883_macro,14
1518664_macro,14
4344934_macro,87
4100693_macro,61
4064629_macro,14
4071577,4
2014425_macro,52
2006396_macro,2
2235512_macro,2
4060456,2
7024761_macro,76
4512893,144
7154539,14
4061827_macro,2
7212505,14
4071297_macro,2
7154905,2
4338088_macro,14
4327646_macro,14
2208498,2
4342430_macro,2
4307168_macro,2
2224214,2
4022989,4
4322589_macro,2
7110251,14
4318277_macro,14
4030999_macro,2
1514263,2
4068880_macro,2
2214434_macro,2
4026138,2
8000074_macro,56
4320550_macro,2
1504703_macro,19
2232598_macro,60
7200374_macro,145
2234299_macro,7
4304887_macro,9
4511296,14
1513015_macro,2
4076696_macro,14
4321494_macro,2
4060592,2
2200983_macro,4
4065534_macro,19
2232026_macro,2
7035974,19
1506563,4
4066739_macro,14
4318305_macro,14
2221663,2
7219788,33
2228369_macro,19
7150440,4
4502732_macro,4
4075276_macro,4
4311998_macro,2
4081240_macro,2
7114974_macro,85
2220555_macro,19
1501786_macro,14
4027612_macro,14
2013118_macro,15
8101121,2
2007962_macro,2
4060505_macro,2
4023723_macro,61
2229613_macro,14
2008120_macro,19
4062647_macro,14
4022534_macro,4
4123301,4
2236217_macro,12
2100524,15
2207717,4
4332021_macro,5
4330253_macro,61
2004900_macro,61
2239758_macro,14
2218813,4
4124172,14
1543109,4
2203997_macro,2
1512079_macro,4
4064517,2
4318207_macro,2
2009625_macro,2
4031014_macro,56
2009186_macro,15
2103570_macro,72
7212975,4
2208896_macro,40
2217620_macro,14
4311608_macro,2
1503694_macro,1
4065805_macro,2
4106193_macro,4
1518211_macro,2
2239069,2
4086425_macro,2
4302971_macro,2
2011623_macro,14
7210594_macro,148
2012824_macro,14
8103151,14
2203213_macro,61
1502652_macro,2
2007106_macro,2
2013072_macro,14
4114748_macro,14
4063333_macro,4
2213031_macro,1
4316242_macro,14
4120228_macro,145
2233468_macro,15
1504063_macro,14
4107046_macro,14
7208307_macro,19
4341313_macro,62
4112235,1
4028379_macro,19
7211193_macro,61
2220901_macro,38
4314114_macro,58
2221250_macro,2
4504896_macro,61
4070558_macro,14
4315503_macro,53
1513051,2
7154569,14
2218770,14
1515158,29
4323183_macro,2
1100877_macro,2
2014644_macro,2
4080875_macro,62
4326079_macro,2
4333148_macro,4
1542572,7
4337887_macro,2
4330102_macro,56
8100627_macro,56
2239548_macro,14
4104253_macro,2
4115851_macro,62
2100579_macro,169
4028680_macro,2
4325248_macro,14
4063733_macro,2
4106309_macro,2
4303664_macro,2
7018026_macro,148
7218935,14
2220535_macro,2
2226071,14
2204958_macro,2
1506703_macro,78
1508485_macro,15
2219539_macro,7
4336538_macro,9
4109793_macro,2
2215616_macro,4
2105217_macro,61
1511807,14
4316904_macro,14
2221433,33
4028211,2
4102642_macro,2
8101775,14
4501156_macro,2
4068304_macro,14
1504324_macro,2
1505113,2
2220242_macro,19
2013562_macro,62
4082030_macro,96
7220055_macro,61
4024681,2
1513013_macro,14
1540032_macro,2
2236155_macro,14
7205922,2
4000923,2
4023611,4
2014237_macro,2
4029893,14
4029254_macro,19
1513373_macro,19
7211978,14
2207958_macro,19
4502879_macro,2
7014891,2
2213460_macro,14
2221232_macro,14
7101370,4
1503848,2
4080466_macro,14
4113401_macro,14
4068535_macro,2
2206959_macro,11
4020905,19
4503131,14
4510939,4
2019144_macro,2
4066452_macro,19
7021511_macro,129
2003103,4
4073145_macro,15
2004355_macro,33
2000081_macro,19
4120581_macro,62
4106966_macro,2
2228113_macro,19
4329851_macro,2
4326209_macro,2
4326226_macro,2
4314417_macro,15
2221264,14
1507441,7
4067006_macro,11
2001243,2
1529855_macro,14
4123281,4
7111934,13
2200511_macro,19
7053274,14
4331136_macro,2
2227902_macro,33
4079711,2
2014289_macro,14
4029604,4
1515987_macro,2
4302907_macro,14
4079824_macro,13
4084904_macro,15
2236664_macro,14
7201788,14
4072958_macro,61
1542409_macro,14
2016300_macro,60
2213958,9
4331962_macro,15
4117255_macro,14
4336428_macro,33
4101361_macro,4
2203742_macro,14
2213962_macro,19
4025911_macro,15
2202842_macro,14
2209013_macro,2
4507680_macro,2
4314397_macro,2
1505709_macro,14
4343355_macro,14
4070047_macro,19
1516833_macro,2
2000324_macro,136
2017463_macro,61
4024907_macro,15
7054715,2
4023795_macro,2
7151580,14
4309422_macro,61
2010248,29
2210419_macro,15
4066757_macro,14
4028664_macro,4
4063062,19
2241934_macro,14
7207221,4
1542603_macro,14
2241244_macro,4
1512168_macro,14
2010220_macro,2
1506419_macro,14
2200099_macro,2
2219991_macro,2
4074787_macro,2
1501955_macro,2
4110809_macro,2
4119225_macro,60
4333890_macro,14
2241084,14
4312212_macro,60
2214138_macro,15
7038177_macro,86
4077611_macro,29
4031319_macro,147
4063073_macro,14
4105276_macro,19
2100136,4
4100977,2
4313142_macro,2
4082948_macro,29
4333337_macro,2
7218806,2
2011630,4
2006244_macro,14
4025526_macro,19
4024342_macro,9
2215035_macro,2
2005351_macro,4
2014694_macro,15
4083137_macro,33
1544267_macro,60
4078254_macro,14
2221584_macro,60
2202650_macro,19
2100036_macro,2
2018979_macro,60
2012474_macro,4
7151687,4
2218031_macro,33
4332580,14
4321222_macro,14
4079109_macro,14
4103931_macro,4
1542978_macro,14
4024731,19
1100837_macro,14
2215811,4
2000066_macro,14
8101157,14
4321866_macro,29
7214900_macro,19
4085945,2
4066956_macro,2
4063292_macro,14
4062129,2
4028550,4
4069891_macro,2
4115248_macro,2
2008134,19
2001820_macro,14
4029869,14
4320710_macro,1
4086104_macro,2
7113454,14
2005072_macro,33
7212154_macro,60
4310348_macro,2
4076556_macro,2
7009775,2
2234045_macro,2
2239864,14
4029813_macro,19
4506839_macro,14
4085249_macro,18
4506288_macro,14
7152181,2
2208374_macro,9
7221751,4
2004199,14
2216794_macro,15
1503425_macro,33
4026541_macro,14
4500853_macro,62
1501876_macro,19
4023133_macro,114
2100871_macro,4
2101325_macro,19
4078116_macro,2
2015559_macro,14
4078218,2
2200964,4
4507577_macro,62
2206319,2
7029718,5
4061540_macro,14
8102191,2
4020416_macro,19
2009507_macro,2
4075696_macro,14
4500544_macro,15
1529875_macro,18
4120504_macro,33
4505771,2
7012020,62
2010322_macro,14
2213514_macro,14
4513611,4
4508166_macro,2
4023981,4
2202105_macro,2
4107560_macro,14
4075216_macro,14
4069223_macro,2
2206059,2
4083261_macro,14
4074118,2
2235117_macro,2
4066072_macro,14
4084408,2
2213838,2
4000648_macro,14
4104734_macro,14
4064674_macro,15
4117291_macro,136
4025695_macro,61
7154350,2
2216064_macro,61
2212296_macro,19
2205247,2
7213463,14
2236511,2
4113351_macro,2
1506307_macro,33
4071801_macro,14
1512351_macro,2
4085300_macro,14
4062571_macro,15
2210350_macro,14
4307239_macro,15
4116968_macro,88
1503720_macro,2
1517285_macro,19
4078509_macro,2
4326857_macro,15
1504899_macro,4
4063074_macro,14
9007681,2
4082037_macro,2
7152413,1
2227426_macro,14
4070751_macro,14
2218509,14
7010924,2
4513552_macro,82
7000100,62
4065691_macro,14
4306082_macro,14
2016924_macro,2
2237731_macro,14
4025032,2
2217802_macro,2
4024480_macro,4
2218107_macro,14
1515255,14
2227096_macro,9
4066593,2
4321140_macro,14
1507268,4
2204061_macro,14
2004338,2
2232721_macro,14
4065549_macro,14
2235205,2
4076434_macro,14
1504488_macro,114
2016752_macro,2
4123129_macro,33
2205973_macro,5
2200767_macro,4
2206549_macro,15
4068737_macro,2
2203329,2
4304427_macro,20
4104465_macro,14
2100909_macro,4
2006044_macro,62
4069534,2
2018455_macro,14
2000514_macro,2
4067941,121
7206770,2
4117590_macro,4
4023741_macro,14
1100280,2
4326401_macro,2
4508707,2
4312790_macro,14
4030335_macro,86
1508279,2
4336761_macro,61
1506011_macro,2
1517179_macro,19
2006874_macro,61
2212647_macro,14
4000392_macro,2
2215369_macro,9
4061867_macro,62
4326144_macro,14
4124831_macro,56
1517785_macro,138
7150289,2
4022712_macro,19
2228996_macro,2
4083902_macro,2
4304039_macro,12
4065082_macro,14
4344864_macro,2
2103719,2
7006974_macro,94
4326187_macro,19
2230551_macro,5
2203241,2
2213147_macro,7
2218443_macro,2
4082913_macro,13
2102180,2
4031269_macro,14
4079989_macro,19
4500834_macro,2
1504912_macro,19
4073208_macro,14
4110679_macro,2
4116712_macro,2
4117402_macro,15
4322619_macro,2
2236305_macro,2
2101376_macro,33
1545230_macro,33
4334853_macro,2
2238271_macro,2
2236784,61
1518585_macro,14
4065763_macro,2
2210443_macro,33
4504931_macro,61
4112674_macro,14
4334239_macro,2
4021198_macro,2
2015142_macro,2
4329258_macro,61
7207907_macro,221
1544843_macro,14
4505961_macro,2
2013370,2
2008883_macro,14
1505037_macro,14
2006221_macro,19
1544223,113
2012645_macro,165
1501945_macro,14
4001175_macro,2
4312104_macro,14
7152784,4
1544173,4
1517747_macro,15
2219013,14
4025588,14
4302984_macro,198
2223142,2
2231359_macro,14
1506166_macro,14
2005425,4
2240876,14
7101234,2
7118017,2
2215770_macro,14
2211991,4
2210787_macro,14
2217464,4
4509748_macro,56
4027999,2
1513522_macro,14
4328783_macro,14
4505926_macro,33
4315947_macro,2
2218355,14
1506523,14
2234238_macro,14
2201020_macro,7
2218403_macro,14
4507995,2
2240322_macro,2
1512787_macro,2
1516930_macro,14
4501731,14
1504074_macro,19
2215987_macro,2
4100665_macro,2
1512737_macro,19
1502683,2
4113981_macro,2
4077207_macro,12
7035356,18
2006893_macro,2
2008322,2
4501777_macro,14
4082858_macro,2
4500642_macro,4
4304108_macro,14
2017923_macro,15
7051258,2
1507594_macro,18
2009722,14
4320610_macro,14
1506296,2
4078797,2
1505734,205
4066893_macro,2
4336809_macro,2
4072244_macro,2
4102311_macro,2
7202310,2
1100626_macro,14
4107164_macro,14
2201589_macro,14
2238120_macro,2
8100040_macro,61
2010352,5
4064082_macro,14
4031559_macro,2
4076484_macro,14
1515453_macro,2
4322859_macro,14
1517783_macro,19
4111615_macro,2
4026784_macro,14
1101129_macro,19
4071178_macro,2
2007797_macro,2
4028403_macro,118
2003870_macro,19
2215322_macro,19
4337359_macro,2
4513188_macro,154
2205022,14
4025893,2
1520427,2
1514162_macro,164
2215502_macro,2
7202384,14
2239545_macro,61
2012259_macro,2
1517801_macro,4
2200601_macro,19
7223236,2
2218731_macro,2
2202018_macro,14
2015393,2
2229125_macro,14
2000384_macro,2
2236877_macro,14
2205831,14
2002917,14
1502221_macro,14
2007443,19
2200949_macro,14
2202617_macro,60
2015441_macro,146
4111401_macro,2
2203783_macro,14
2221673_macro,2
4500388_macro,14
4103595,4
1505203,2
4310667_macro,2
4325804_macro,2
2241677_macro,2
1502799_macro,19
7153186,4
2015289,14
2227545,14
2239409_macro,15
4505760_macro,2
7226594_macro,61
4323246_macro,62
2210019_macro,19
1516355,18
2235926_macro,15
2208257_macro,2
2216320_macro,2
1520453_macro,4
4100905_macro,2
4022284_macro,14
2234999_macro,60
4066268_macro,146
7101246_macro,154
4328825_macro,9
4060679,7
2005654_macro,137
4330945_macro,15
7209251_macro,56
4064611,2
1543049_macro,2
7104493,2
4333349_macro,62
4085331_macro,2
4063687_macro,14
2220493_macro,96
7153730,4
2209815_macro,14
4329128_macro,2
2236858_macro,7
2217778_macro,61
4501452_macro,2
4321979_macro,15
4109653_macro,19
4029242_macro,14
4067033_macro,2
2105560,14
1545011_macro,14
4500820_macro,2
4107550_macro,2
2235651_macro,14
4105327_macro,4
7210354,14
1503596,2
4303682_macro,14
4117585_macro,5
4312956_macro,14
4024743_macro,15
2236011_macro,14
1519911,2
1519970_macro,33
4074688_macro,2
4507293_macro,57
4117787_macro,14
2210521_macro,2
2232288_macro,14
2207316_macro,29
2210245_macro,14
4342619_macro,56
1505213_macro,2
4022935_macro,14
4078706,2
4028237_macro,14
2016386_macro,14
7204487,2
1502049_macro,19
7151861,4
2106679_macro,58
4343986_macro,2
2018338_macro,2
1506563_macro,4
1516971_macro,5
4121964_macro,19
4066858,2
4029013_macro,14
4335408_macro,73
4503741_macro,2
4313658_macro,2
2213131_macro,4
4027882,4
1504765_macro,2
4316184_macro,14
2239941,2
1534095_macro,19
4086052,2
4082027_macro,86
4309391_macro,15
4328347_macro,2
2008442_macro,14
2012002,14
2201144_macro,1
4060521,4
2300304_macro,2
1544398_macro,4
2216142_macro,15
2238381_macro,2
4060793_macro,14
2209579_macro,29
1545187_macro,14
2217963_macro,33
4074004_macro,2
4024013,2
4027140_macro,29
1505297,14
4022714_macro,11
2220095_macro,2
4085375_macro,2
2205677,14
1531041_macro,15
1512152,4
4309808_macro,14
4311028_macro,33
4118191_macro,60
4064616_macro,19
1101193_macro,14
2214873_macro,61
2203437_macro,14
2218190_macro,14
7111863,4
4029832_macro,2
4339566,26
2201602_macro,19
1543406_macro,45
4031973_macro,19
1507265_macro,4
2215012,2
4062341_macro,2
2230060_macro,4
4117838_macro,14
4314394_macro,14
4124235_macro,19
2218458_macro,19
2211255_macro,19
4022506,14
4026833_macro,4
4309854,2
4331592_macro,2
4316906_macro,2
2241215_macro,60
4306465_macro,14
4123290_macro,19
1512152_macro,4
1502953,14
4112111_macro,14
2008297_macro,61
4076557_macro,2
2217240_macro,4
2232696_macro,33
7224728,2
1506228,2
4076107_macro,15
4503998,14
4024089_macro,4
4020520_macro,2
4074643,2
7150660,4
4314845_macro,4
2205396_macro,2
4077773_macro,2
2203852_macro,2
4080978_macro,11
4001832_macro,62
4112309_macro,19
2207187_macro,19
2206955_macro,2
4330185,14
4327005_macro,14
2208211,14
1529031_macro,14
4502699_macro,2
4333638_macro,9
7212267,4
4077927_macro,2
8101240,2
2218932_macro,19
2231101_macro,14
2013843_macro,15
2013518_macro,106
7029633_macro,88
4081020_macro,14
2011186_macro,14
2242006_macro,2
2220605_macro,2
4311690_macro,1
2236720,61
2212008_macro,2
4324623_macro,14
4027660_macro,15
4339999_macro,2
2209059_macro,14
4334775_macro,14
7055026,15
4318073_macro,62
2215565_macro,33
2214474_macro,2
1503809,14
1540583_macro,2
2216632_macro,60
1540021,14
2241807_macro,15
4029819_macro,2
4028178_macro,1
2012897_macro,19
7150832,2
2204179_macro,33
4069559,2
2005841,13
4025355_macro,2
4106152_macro,2
4109821_macro,19
2237504_macro,2
2233499_macro,2
2016625_macro,2
4341224_macro,14
4505259_macro,29
1506761_macro,19
4318831_macro,86
4335928_macro,34
4063137_macro,14
4304208_macro,2
4303878_macro,14
2201695_macro,14
4084074_macro,19
4077042_macro,19
2103330,76
4101404_macro,14
4075901_macro,62
4084073_macro,4
3500034,14
4001257_macro,5
4028801_macro,2
4330417_macro,2
4075297_macro,14
1515158_macro,29
4312076_macro,2
4323121_macro,2
4309378_macro,14
4116342_macro,63
4084643_macro,14
2206817_macro,2
4119746_macro,29
4104689_macro,14
4324544_macro,2
2207717_macro,4
2238988_macro,14
7112516,144
4507426_macro,1
2004499_macro,4
1507806_macro,4
4078105_macro,14
4501778_macro,15
7208615_macro,62
4110492_macro,14
7152008,4
4319902_macro,60
2234668_macro,14
4066406,2
2207431_macro,14
4028545,33
2217988_macro,19
2003341,14
2200310,2
4301754_macro,14
7111220,4
4309715_macro,13
4031904_macro,14
4106684_macro,15
4065406_macro,7
4084632_macro,2
4340569_macro,14
7109913,2
4079736_macro,2
4100546_macro,2
2211672,4
2200887_macro,60
4115737_macro,14
4075942,2
4026907,2
2013905_macro,19
2018816_macro,2
4103706_macro,14
1505584_macro,19
4338753_macro,46
4321794_macro,2
4327442_macro,2
2007394,33
4029402_macro,61
4029671,145
2234885_macro,14
4329338_macro,61
4319878_macro,14
4315863_macro,33
2203344,14
4076430_macro,14
4315847_macro,2
1506004_macro,2
2102126,12
4065191_macro,2
4062963_macro,2
4313466_macro,44
1544659_macro,14
2100031_macro,2
2228694_macro,2
4000703_macro,2
4333791_macro,61
4079080_macro,19
7152550,2
4068919_macro,9
2015274,2
4106337_macro,129
4314192_macro,19
4332714_macro,34
2240289_macro,14
4109568_macro,60
4111218_macro,2
7028296,14
2233483_macro,2
1505821_macro,15
7215763,4
2231551_macro,2
1505357_macro,19
2234298_macro,14
1504531_macro,19
2201276_macro,2
2228072,2
7015874,2
2102305,14
7036042_macro,198
2220132_macro,2
1519831,15
4306732_macro,14
2218676_macro,2
8101836_macro,33
2014177,4
4313772_macro,2
4507655_macro,2
2229550_macro,19
7216125,14
7225490_macro,86
1501693,11
4504190_macro,98
4105104_macro,13
4339190_macro,2
4027703,5
7218172,1
7200664_macro,79
4321022_macro,14
1516612,7
8100631,14
2213496,14
4318078_macro,2
4302670_macro,14
4100970_macro,61
4503462_macro,14
4078958_macro,2
1100754_macro,18
2223410,4
4023608,2
4305161_macro,7
1540469_macro,61
4106652,2
4310768_macro,2
4064110_macro,14
7213093_macro,19
7052666,2
2014716_macro,51
4313609_macro,14
4024255_macro,19
2100789_macro,19
2223983,14
4027962_macro,19
4336534_macro,2
4116394,2
2214063_macro,9
2234662,14
2230767_macro,14
4503406_macro,23
1507317_macro,2
2019681_macro,61
4022887_macro,19
1100365_macro,61
4084135_macro,4
7152214,1
7219913_macro,19
1542951,2
4319458_macro,19
2212056,2
2204127_macro,14
4075579_macro,2
1519112_macro,14
4328391_macro,2
4022147_macro,2
2220219_macro,62
2105613,33
2238859,2
4066568_macro,2
7216190_macro,33
2107877_macro,61
4503789_macro,2
2201534_macro,14
7050362,2
1517031_macro,14
2009019,4
4301825_macro,5
7033412_macro,88
4317892_macro,14
4323442_macro,14
2220418_macro,14
4313590_macro,2
4001547,2
4112459_macro,19
4318513_macro,2
4340916_macro,14
4320122_macro,14
4068223_macro,19
4318240_macro,14
4330073_macro,14
2101957_macro,14
2013056,19
4026449,2
4113573,4
4067432_macro,14
2233010_macro,2
2004098_macro,19
4083203,2
4333565_macro,14
2227807_macro,2
4506289_macro,14
1540527_macro,19
4309259_macro,14
2106671_macro,14
4062117_macro,14
7218475_macro,29
2006090_macro,62
2011481_macro,2
2233676_macro,19
2213302_macro,2
2009173_macro,4
4504587,14
4105632_macro,2
4022926,5
2205669,14
4081901_macro,14
2209371_macro,2
4069349_macro,2
4025681_macro,62
7153936,14
4301122_macro,45
4321021_macro,176
2014262_macro,2
1520025_macro,2
2216791,19
2011698,2
4116529_macro,2
1517507_macro,4
7216706_macro,62
1514494_macro,4
2012501_macro,2
1520286_macro,19
4315088_macro,2
2201739,2
2241697_macro,4
4312019_macro,2
1503857_macro,19
4503040_macro,14
2009940_macro,19
7151144,4
2101640_macro,15
4024050_macro,14
4025775_macro,2
2221389_macro,19
4319249_macro,85
2205062_macro,14
7155052,29
2207654_macro,29
4328898_macro,13
2100713,14
2013642,4
4341381_macro,2
2204789_macro,14
1516758_macro,4
2001743_macro,2
4082339_macro,2
2017221_macro,4
4062528,14
2101772_macro,15
2210662_macro,14
2005600,2
4116828,14
4313047_macro,19
2200357,2
4001246_macro,4
2203815,14
4024814_macro,14
1544984_macro,2
7217757_macro,154
2207974_macro,2
4112241_macro,14
7012176_macro,96
4081726_macro,14
2221792_macro,19
4060246_macro,14
4023714_macro,2
2020465,2
2221663_macro,2
4024725,2
4078232_macro,2
4326124_macro,14
4344225_macro,2
1503551_macro,14
2213422_macro,14
4021017_macro,2
7210153_macro,19
1531046,4
1502509_macro,14
2220709,4
2214005_macro,2
7151167,4
4026810_macro,14
2016714_macro,18
2203987,14
4306751_macro,14
2201647_macro,14
1519398_macro,14
4100447_macro,14
7111389,2
2200491_macro,14
