name,sgnum
1502326,2
4077297,2
2201569,7
1506771,2
4063169,4
1518439,19
2001650,144
4022632,4
4078907,2
2221585,19
1504238,2
4072069,2
4024043,4
4124403,1
4076627,2
2203815,14
4510539,2
2228621,2
1517483,2
1517787,4
1506277,2
4507991,14
7030435,2
4074843,2
1508629,14
7154747,14
4064236,14
7217125,14
1512630,14
4500134,145
1519318,2
2203172,4
4507897,2
7117379,4
4512806,2
4062099,15
7031555,14
4061201,14
7010761,2
4112822,4
1502132,2
4026769,29
2208840,2
4020866,2
1505100,14
2208260,2
4069611,4
4124725,14
4025318,14
4074944,2
7117272,2
2239166,2
1518436,19
4316752,14
7152263,14
1503591,14
4082417,4
1520657,4
7011928,2
2215340,14
4102521,2
2221948,4
1503539,4
2206248,2
4021798,9
4026305,4
4506395,2
4112660,1
1515092,14
2204051,2
4082343,2
4020289,4
4028332,2
2211065,14
4021938,2
4000324,2
2218382,4
1506513,19
2215598,14
4076915,2
4103236,2
1504203,14
1502317,4
1512132,14
4115181,2
4022660,4
7019821,1
2228413,14
4029269,1
2215299,14
7151942,2
7153729,4
2227104,2
2221147,13
4082203,2
4023884,14
4512767,2
4101867,1
2214808,2
2208541,14
2105533,14
2002929,2
4027014,2
7150868,2
4025036,2
2214223,2
2206720,2
7215842,2
2230959,4
1512335,11
4082971,2
2216200,2
2004081,14
4024100,4
4022661,4
4029105,2
2013587,2
2206177,29
2215558,14
4316471,2
2010218,14
4071094,2
7150944,2
4025886,7
7203855,19
4028454,2
7117123,2
4028463,15
4503780,14
4500319,2
7214359,14
4107009,4
2100436,14
2206415,2
7005968,2
2005229,2
4507722,14
2201115,2
2003051,4
7054472,4
7220372,1
2013974,2
2202232,2
2220267,14
7150172,1
7152685,2
4027962,19
2215126,2
4085827,2
4020060,2
7110944,13
2235657,2
4504913,14
4027153,2
2215438,14
4115853,14
2200666,19
7151166,4
2104821,2
7152708,4
4064611,2
4083780,14
2000233,14
4505174,5
7225379,62
7225355,2
7151619,4
4075714,2
1506103,2
7115909,14
4023417,4
4027065,2
7225364,14
7213760,2
2202320,2
7117512,14
4024901,2
7204425,14
2201726,2
4028302,4
4331494,33
7050959,14
2008534,2
2202327,19
4025913,2
7151817,2
1504608,2
7038634,14
4023779,14
4507809,4
4508707,2
7106263,19
2006099,1
4026907,2
4504867,29
2101567,2
2229510,14
2019244,4
1504301,2
7212661,2
4000268,9
2213841,14
4103910,14
2221654,2
1503742,4
4082318,2
7103405,14
2007892,14
4025223,4
2211920,14
1506249,14
4025265,4
2234419,2
4122566,4
7152404,4
4031528,2
1519553,14
1505063,2
2004087,62
2013366,1
2232859,2
1100992,14
7053225,14
2205973,5
7220307,4
4030977,4
1534110,4
4030117,4
4072533,4
7204911,4
2203578,14
4343391,2
7209109,2
1518483,2
4024634,14
4024926,4
7112256,4
2104253,1
7150836,14
2217913,2
2013627,2
2203881,14
2228472,14
2105247,4
4103597,9
2212787,14
1506785,4
7033079,2
2219261,19
7225612,14
2006334,14
2200139,2
2223983,14
1505320,2
4081211,2
7007919,2
4082717,2
7009315,4
2100167,14
4077326,4
2000561,4
7050108,2
7050082,19
4116117,2
2219119,2
7223229,2
7153625,14
2234572,14
4501732,14
4020834,4
4509238,14
1520258,2
7153259,4
2220269,14
2006955,14
2219469,2
1503773,2
8102847,2
2207033,14
2015207,14
2239748,14
1516355,18
2002067,2
2221885,2
7050364,2
4085077,14
2236768,14
1504971,2
2206057,4
8103158,2
4022555,2
4102576,2
4063516,1
4504545,2
1519851,14
4504534,2
4027135,14
4030670,2
7208094,4
7153465,78
4022480,14
1504038,1
2240908,29
7209640,14
2226437,2
4119385,4
7212865,2
1504764,2
2241592,4
4027266,4
2018172,14
2235045,14
4025410,56
7208663,19
2203246,2
2019006,4
1505243,14
2234003,2
2015856,14
4029229,2
1515155,2
4106530,4
1506921,4
7205283,14
2232830,9
2241252,2
2201624,14
4028431,2
4123800,2
2231560,2
1505524,2
1508338,14
4083084,2
4022006,2
4102834,2
7152454,4
4506304,2
2104978,2
4512786,2
4020092,14
2222846,11
2100743,14
4124258,4
7112220,15
7051298,14
2102626,14
2209286,14
7219101,19
7005099,2
4104265,11
4026515,4
1503909,14
4024049,2
4021739,2
4076127,2
4029344,2
4110685,14
4079308,2
4023396,2
8102021,2
9011439,113
4505088,14
4509059,2
2215229,14
2100437,14
5000142,19
1503238,2
2006455,4
2218515,14
2230084,19
4027231,14
4022948,4
2234380,4
7152806,4
7030359,2
7200616,19
4024240,2
2005863,4
1505502,4
1503931,2
4069559,2
4072877,2
4025970,2
1100682,19
1529858,2
2310002,14
7224824,33
4111681,4
7202563,2
4071453,2
4029445,19
1505244,14
4081633,2
7215745,14
1505896,4
1502507,4
2016715,2
7025746,2
7215303,14
2222080,14
4070458,33
7150400,2
7111467,2
4026094,7
2207220,2
9011437,113
4021047,14
1506452,2
4029430,2
7153597,2
7153796,19
4029678,2
1502916,14
7154016,14
4066106,14
1504891,2
2015984,2
2219876,2
1505112,2
2233171,14
7151195,2
2240228,2
2238697,14
4068003,2
4025987,14
1513395,12
7153549,2
7051203,14
2227174,14
2241123,2
2211500,1
4026508,19
4086228,2
4503975,14
1513375,4
1502042,2
4070211,2
7221751,4
4025316,2
4113414,2
4024689,2
2241291,2
4105249,14
4072075,4
4027293,2
7200794,1
7154477,2
4066499,33
2105479,2
2237434,14
7208902,2
9014545,14
2240062,2
8100099,2
2006944,4
4022679,4
2233839,11
2233602,4
1511807,14
7155129,19
7155068,2
7153454,4
7206494,2
2016425,2
2010815,2
4501703,14
7215125,14
4021179,14
1502368,2
4080993,2
4074204,2
1543156,2
4028684,4
4069718,14
1504690,4
4082517,2
7153386,14
2013423,2
4509404,2
4340659,2
4024276,14
8103191,2
4064949,4
2010884,2
7054445,2
2013217,14
1512252,14
4030080,2
7220305,14
7105056,2
2230716,2
4507331,14
2014395,14
4030092,2
7150079,33
7153779,4
2201378,14
4309854,2
2235556,14
1507077,2
4107019,4
4029893,14
2236201,14
7211045,14
4070350,2
4028732,14
2003508,1
4021340,2
4072664,13
7115039,14
4026056,1
2103126,1
4077605,2
7050809,2
1542954,2
1515156,14
4030673,2
2200328,14
7212211,14
4329114,14
2240717,2
7114329,4
2005449,14
2102695,14
4077812,2
2004163,14
2207689,14
4073322,2
4066089,2
2105859,19
4081497,2
1513489,2
1508887,2
2207563,2
2233231,2
4069690,2
4101891,2
2209744,2
2007976,15
7116895,2
2234886,4
4083691,2
7218936,14
7150844,2
4029898,14
4025570,2
7203059,4
7100462,2
1507386,4
2220965,2
1520443,2
2011924,2
2003630,4
1507178,4
7018857,15
4062949,14
4023812,2
4082482,4
7101242,2
2232065,2
4106854,4
2213063,2
4026262,29
4100438,19
2222637,14
4071700,2
4027046,2
2222683,14
2011603,2
8101081,2
1505877,4
4064146,2
2230585,2
2004187,14
2232661,2
2202873,4
4079179,2
2239390,2
1505373,4
4071488,2
2227026,14
4113699,2
1504445,4
4108419,4
4023523,2
4026341,2
4063770,14
4063603,2
2103832,2
7011352,14
4513611,4
4073556,2
4028054,4
7053850,2
4028836,1
4333484,14
4027334,19
4075484,2
4060607,2
2017072,4
2004202,19
1501751,2
7151325,4
4022724,4
1504645,2
4112697,4
2017122,14
2210004,2
2005622,15
2223988,2
4081899,4
4029295,4
4501678,14
4026482,2
2015580,14
2006263,2
2218287,19
8102844,14
4029363,4
2216296,29
4086309,2
2102645,37
2003281,2
4021495,4
5000191,4
7220007,2
4067226,62
1513400,2
4031290,2
2205877,2
2017135,14
4022614,4
4116621,2
2222867,14
4024592,4
1503585,14
4117251,2
1506507,2
2205433,4
7206748,1
4020632,2
4500721,14
4073153,4
7012289,14
2225751,2
7150831,14
2240997,14
4027289,33
4504328,2
2209540,2
2017944,9
2217508,2
4066732,2
2230179,4
2105032,2
7117022,2
2229648,14
7154324,2
2007227,11
2222171,2
2212018,14
4025893,2
7218482,2
4020099,2
4024122,11
4077655,2
4307000,2
1517395,2
4026872,2
2003309,14
2237739,2
1503193,14
4081007,2
2101354,2
7151754,14
7150471,14
2229818,14
2234363,2
1508882,1
1542835,14
2220430,2
1519399,14
7153973,4
2224153,2
2237041,14
2223086,13
4065714,2
4023784,2
7050550,14
2001894,2
4029817,2
2228933,9
2218571,2
7115126,2
4026916,2
4029818,2
2218763,14
2223859,19
4315561,14
7207070,14
7036826,167
4067799,2
7053976,14
4086169,2
7219158,18
7218925,2
7222828,14
2227566,2
4027869,14
4065269,14
4023246,4
2103076,14
4112264,2
2104248,4
4066997,2
2223098,14
7221753,4
2203236,2
4508441,15
4103568,2
2006959,14
1502449,19
2101617,14
4313612,14
2000243,2
4063746,2
4321693,11
2215204,4
2000054,4
4107555,4
2240876,14
7152077,4
2221937,14
4082557,14
2002939,2
4511391,1
2237566,19
7150808,2
2200308,19
4024335,4
2206710,14
2235589,2
4104164,2
2005161,2
2001313,2
2218365,4
4026871,2
7223350,14
2241433,2
2018118,2
2204838,56
1511956,4
4031289,14
4030544,4
2225076,1
7152181,2
1502816,14
7217236,2
4109285,2
7204440,2
2016577,14
2231708,14
2205677,14
2219861,2
2018824,14
1520354,2
4022865,14
4062959,2
4500492,2
2013297,2
4025465,2
2239142,33
2208519,4
2203985,2
4027703,5
2223289,2
2222814,2
4075239,2
2219891,14
2202051,19
1516653,4
1542317,2
4504008,14
7226610,14
1503559,4
4020081,4
2203609,14
4025653,33
4060781,14
2214477,14
1516663,4
4080018,4
4020365,4
4325055,2
1512286,14
2202329,11
7200614,2
2205365,2
1501908,2
2105964,12
4022363,62
1504394,62
4323794,2
2231507,2
1514814,2
1542650,2
7223939,19
4500722,14
4112256,14
4020201,2
1506228,2
2234904,14
7003812,2
1508367,2
7153463,4
4030969,2
2202921,19
7155109,2
4028466,14
1534665,19
2239050,2
9007681,2
7152395,33
2020536,2
4063240,2
7207572,14
2221515,14
4063037,2
1505843,4
1502231,4
8102175,4
2016140,14
7204423,4
4510651,2
7152413,1
1505462,4
7200969,14
4310245,2
2228714,2
2238260,14
7224794,2
4116458,2
4028376,2
7211930,14
7007104,14
7213267,2
7150063,2
7207488,14
2241818,2
1512346,4
7217713,14
2006330,2
7109154,14
4060243,2
7224941,2
7208039,2
4075122,2
7000140,122
2229980,19
4021836,1
4024539,14
4025513,4
4072265,11
2225045,2
1506087,2
2230396,2
1512296,2
1506154,4
4116149,2
2217394,2
9012797,14
7154021,2
4020592,61
4031858,19
2233533,14
7224888,19
2211775,14
7008552,2
2212192,14
1504241,4
1503663,2
4077285,2
2204129,2
2100234,2
7150257,33
2233897,14
4067285,33
4110268,2
1506860,14
4512455,4
7105277,2
7150166,2
4078967,19
4025185,7
2017530,2
4066977,2
2200427,14
1512031,4
4075590,2
4023020,4
2235905,7
2006022,4
2231047,2
1520376,2
4111529,4
4071388,2
7150524,14
1519797,14
2201414,2
1506012,2
2016105,4
4068528,2
1515087,14
2009555,2
7038684,2
2230644,14
4021466,14
4078359,2
4072731,2
2231352,2
4029682,4
2015917,2
4060532,18
4028983,4
1503532,4
4079608,2
8100693,2
2218301,14
4023614,2
4024470,2
2223156,2
2000932,14
7001855,2
2225732,14
7103266,4
4074646,2
2234113,2
4028921,19
4031946,15
2236204,14
2216129,2
4116462,2
7053270,14
4080895,13
2200756,2
4024017,2
2217301,1
7219062,2
8101122,2
2203826,4
4507314,14
2239767,2
2011551,2
4030548,2
1516115,4
7212565,7
1543489,2
4023247,19
2219461,7
2229916,33
2238780,2
7206679,2
4026959,14
4061349,2
2212288,4
4025406,19
1506913,2
2105534,14
2105590,15
7151786,4
7207150,2
2012939,2
4070371,9
7216870,2
2009343,1
4061529,4
4508872,2
2102855,4
4025930,2
4505684,14
4085930,14
4067963,2
4102603,2
4320365,2
2229099,14
8102880,2
4061264,2
4330768,2
2104166,61
7150251,2
1503912,2
4068610,2
4024903,2
1518569,2
7212567,4
2241798,14
1514242,14
2231915,4
4064311,2
2240611,2
7106434,19
7052337,2
2215609,14
4080687,2
4023302,4
4079343,2
2311082,14
4324970,14
4500590,14
1513767,11
4065794,2
7153258,2
4030891,4
4319941,2
4021413,2
4082397,2
1504473,4
2228818,14
7155144,2
4066857,2
1518200,2
1506184,14
1512213,2
2200537,14
2232607,7
4080637,2
2213240,2
2233773,2
4060559,4
2227612,2
1504685,14
4507097,2
8000109,14
4026502,4
4026608,2
7154451,2
4027757,2
2219096,33
1544223,113
4024619,4
4118783,4
2004468,14
2226234,14
2237462,9
4508135,2
2236406,2
4064837,2
7103471,4
2100766,14
4027426,14
4061187,2
2218288,2
2238056,2
7054724,4
4064573,2
2223214,2
1506010,2
7150667,14
4105326,4
4029638,2
2005567,2
2213496,14
1512028,19
2232369,14
4027283,4
2214231,14
4512768,2
7224989,14
1506694,2
7217317,2
1516387,14
2235205,2
1516113,14
2209401,14
2219818,14
2101361,82
2009292,2
7154263,1
7225718,2
8102429,14
7112583,14
8000130,4
2200606,14
7212002,14
4501922,2
4081326,31
4062611,14
2000641,2
1514332,2
4024578,2
1504907,2
2228774,2
1507597,19
2206637,2
4508003,14
2013049,4
4027284,4
1520519,19
7052840,14
2201939,19
2240794,4
7028421,15
2007994,14
1511812,14
1501687,11
7153202,14
2012995,4
4067644,2
4508011,14
7039323,2
8103248,29
4031018,4
4020878,2
1514536,1
7225590,2
7154296,1
1502755,2
1511767,1
4060588,2
4031081,14
2224647,4
4022183,2
4513742,7
2238737,14
1519903,14
7203648,2
4029245,4
4027276,14
2100457,15
4064104,2
1520672,19
4123798,4
2239941,2
4313495,1
1502523,4
2205991,62
2220032,14
2014237,2
2203659,14
4332496,2
2219664,2
7051576,2
1503556,2
1503911,14
7014891,2
4076128,14
2203048,2
7205564,14
4080421,4
1519973,4
7219105,62
4022522,14
7154942,14
4077057,2
2201542,14
4063738,14
7151554,2
4025836,2
2100242,19
2103718,2
4026037,14
4507012,2
7202103,14
2217418,61
1519398,14
1542836,2
7052108,2
4327267,4
1518504,13
2218801,19
4029819,2
2204176,4
2202407,19
2015268,2
2216419,7
2207753,2
2014177,4
4020911,14
7055127,2
4078193,2
1505396,4
1507017,2
2300042,14
7201787,14
2017862,2
4513112,14
7028296,14
7152950,2
4121018,14
7226279,2
4026490,4
4024131,14
2220499,4
2202514,4
1501840,14
1505254,33
4001177,2
4507573,14
1542267,19
1517419,4
4084244,2
2210791,14
4075002,4
1529847,4
1542890,2
4029424,2
2209954,4
2020281,2
2234553,14
4123713,4
4029939,2
2241504,14
7101829,2
2228255,2
4077167,14
2235907,2
2227006,7
2227448,2
2207174,4
4020475,4
2207935,2
1519245,2
7150907,2
2238965,2
2219093,19
2210060,19
7208901,14
7050567,2
7152872,1
1515755,4
7150549,4
7151559,4
4508025,14
2229145,2
4504589,14
7108796,2
4117196,4
1505297,14
1542607,2
2101112,4
7150423,14
4504084,2
1507264,4
7214491,14
1504681,14
2225291,2
4080588,2
2004334,14
2015954,14
7151167,4
2014053,2
2217970,14
7151750,2
4344172,14
1506218,14
4025897,14
7223221,2
7153881,4
2104837,2
2224206,2
7223417,2
4508048,33
2011084,14
4505771,2
2206842,4
4079426,2
1508340,2
2009119,4
4029820,2
7153000,2
1507575,19
4020222,19
4024024,2
1504863,18
4501650,2
1507476,2
2208211,14
7109422,2
1516087,14
2227643,14
4101208,4
2204462,14
1513591,2
2007240,14
2230839,2
4506958,2
7154627,33
4076914,14
2103897,2
2103872,1
4022736,1
2003112,113
2100177,2
1542454,11
4505018,2
2007062,2
4023320,14
4104878,14
7151742,19
7218924,2
2200041,4
2236039,2
7151226,4
7150918,2
7151237,4
2227938,14
4027168,4
4502684,2
2001243,2
7221141,14
2220442,14
7150537,2
4031848,2
4503129,2
7213019,14
4101230,2
2015025,4
1506494,14
7218087,2
8101781,4
2014575,14
4320095,2
4122844,2
2001789,4
1513536,4
4022990,19
4121699,2
4028347,4
4079320,2
7109239,14
1505620,14
1520244,2
4121986,4
4061028,2
2240991,2
4084172,2
7150420,1
4078909,14
4313411,2
1506878,19
4020526,2
4028221,4
2018558,14
4103759,2
2102180,2
4020629,2
2206049,33
4080612,2
1542703,2
7152101,14
2233170,14
7207803,2
2235694,14
2203360,14
2100178,2
4502681,2
4325060,2
2200616,62
2104410,19
4063576,2
4064074,2
1504378,62
1502933,2
8100545,4
4067610,2
2224521,14
4026434,2
2016514,2
4023378,2
7015028,14
4123678,2
7224728,2
4028372,2
2220615,2
4021609,4
2236488,4
7225636,2
7152168,4
2218346,2
7213321,2
4024574,4
1503589,2
4073297,148
2104607,4
1504351,62
1501688,11
7151283,4
7103920,14
4029896,2
2202276,4
1505648,4
1503982,19
4025692,77
1529260,2
2204769,14
4104524,2
7226438,2
8102132,2
7052023,2
2000799,7
4030655,7
1505894,4
8000010,2
7214434,2
7202788,1
7154971,7
4028465,14
2015945,19
4064908,14
4083218,2
4082792,2
4020987,14
4022038,4
7215749,2
7200225,14
2100836,2
7150128,1
4084665,2
1518274,4
7112509,2
2218876,2
1517162,14
7150807,4
4030960,2
1513527,2
1508434,2
2233821,4
1503768,19
4123507,4
4082788,14
7152751,2
4023450,2
4031532,2
4121655,2
7206737,4
2226213,19
4504971,144
4025617,2
7019106,2
4073113,2
1505189,14
2211746,13
2218770,14
4070825,14
2240173,2
7205765,2
4072923,2
4313403,14
2001657,4
2238233,2
7151687,4
7100406,2
7006324,2
4068596,2
7214735,2
2223524,14
8102456,14
1502464,2
1505830,2
1529306,4
4061688,14
2225863,4
4028583,2
4065117,14
2222571,14
4108657,2
7155005,2
4028812,14
2105571,14
8102335,14
4120169,4
4060240,2
4072291,14
7053193,1
7105526,2
2220255,2
7202463,2
7150068,4
1502615,4
4026796,2
2208308,2
1502560,2
2000102,4
7154717,2
7205402,62
7154811,4
2011526,14
4060920,2
7202391,14
4110073,2
4025034,2
7115466,29
7151861,4
7210160,4
4025806,2
2241309,15
2000375,4
2012312,14
2203449,2
7153052,14
2103895,2
7151708,4
2225048,4
2010339,12
7051334,14
7154217,2
2215635,1
1502303,2
7214489,14
7152138,14
4323279,2
1502269,2
4512829,92
2220697,2
1507737,2
1518350,2
1502436,4
2001543,114
4340822,2
8102458,14
2226346,2
1516262,2
7151180,14
4027056,4
7151265,1
2230621,14
4025174,14
7053686,2
4029657,2
2012025,2
4069722,2
4068633,2
4085510,14
4029170,4
7151610,4
4023858,2
7150671,14
5000008,4
2006341,4
1542739,1
4063464,4
2006085,14
4071850,2
1503055,14
7153517,19
4028070,4
4342363,33
7053722,7
7151304,1
4105814,2
7216877,4
4503998,14
4021210,9
2224437,2
2201222,7
2220649,14
1505255,2
4025659,14
2009039,2
2105143,33
2218181,14
2102126,12
4024607,4
1507611,14
2233167,2
1503804,4
4025754,2
2103892,2
4023009,4
7050548,15
1504985,2
1507537,19
7001850,14
4028505,4
4030563,2
4117743,4
1511901,4
2204577,2
4065442,14
7110128,33
4072475,2
4025734,2
4072305,2
2003186,4
5900032,61
7002493,2
2008782,14
2237704,2
4082103,2
4023739,14
4024858,14
2004246,2
2213008,4
2216467,2
2008363,2
7152013,4
7054254,14
1503668,4
4109083,4
1518620,14
7103193,57
1512054,19
1513587,14
2010722,4
2234822,2
4029527,2
2010683,37
7010759,2
7024341,14
7111135,2
2013508,14
2006698,14
2223579,14
2229717,14
2205134,4
8102357,14
4022722,4
1508682,14
4507899,2
7206829,4
2008583,2
4026036,14
7102596,2
4512999,144
2101221,14
4319946,13
4070529,2
2200694,2
7153335,2
7107490,4
4023290,2
2210515,5
2017147,4
7206209,4
4029016,14
7006484,2
4312662,2
7212024,14
2222255,14
7152190,19
1513517,4
4071716,4
2008651,4
2236475,14
4024561,2
4025040,11
7150930,2
4031850,2
4069868,2
